time,peak
26.168163,0.012027
26.169615,0.011201
26.171066,0.011844
26.172517,0.012027
26.173968,0.012303
26.175420,0.012119
26.176871,0.011476
26.178322,0.011385
26.179773,0.012027
26.181224,0.012853
26.182676,0.012945
26.184127,0.012578
26.185578,0.012670
26.187029,0.012211
26.188481,0.011844
26.189932,0.011568
26.191383,0.011844
26.192834,0.011660
26.194286,0.012211
26.195737,0.012119
26.197188,0.012945
26.198639,0.012762
26.200091,0.011844
26.201542,0.012211
26.202993,0.011568
26.204444,0.011752
26.205896,0.011752
26.207347,0.012486
26.208798,0.011935
26.210249,0.012119
26.211701,0.012670
26.213152,0.012486
26.214603,0.012486
26.216054,0.011476
26.217506,0.012119
26.218957,0.011844
26.220408,0.011752
26.221859,0.012027
26.223311,0.011752
26.224762,0.012303
26.226213,0.012027
26.227664,0.012027
26.229116,0.012394
26.230567,0.012578
26.232018,0.011109
26.233469,0.012027
26.234921,0.011844
26.236372,0.011293
26.237823,0.013588
26.239274,0.012578
26.240726,0.012211
26.242177,0.013129
26.243628,0.013680
26.245079,0.013588
26.246531,0.012303
26.247982,0.012578
26.249433,0.015241
26.250884,0.012211
26.252336,0.014414
26.253787,0.014781
26.255238,0.012119
26.256689,0.011568
26.258141,0.013404
26.259592,0.012945
26.261043,0.013037
26.262494,0.011935
26.263946,0.010466
26.265397,0.014139
26.266848,0.013863
26.268299,0.011293
26.269751,0.011935
26.271202,0.013129
26.272653,0.011476
26.274104,0.012027
26.275556,0.013129
26.277007,0.012119
26.278458,0.012027
26.279909,0.011752
26.281361,0.012670
26.282812,0.012762
26.284263,0.013037
26.285714,0.012486
26.287166,0.011293
26.288617,0.011752
26.290068,0.014965
26.291519,0.012578
26.292971,0.011844
26.294422,0.013037
26.295873,0.011201
26.297324,0.012853
26.298776,0.013129
26.300227,0.012394
26.301678,0.010742
26.303129,0.011844
26.304580,0.012394
26.306032,0.013221
26.307483,0.010925
26.308934,0.012119
26.310385,0.012027
26.311837,0.012211
26.313288,0.012578
26.314739,0.012578
26.316190,0.010834
26.317642,0.012853
26.319093,0.012853
26.320544,0.012119
26.321995,0.012303
26.323447,0.012945
26.324898,0.011844
26.326349,0.012394
26.327800,0.012853
26.329252,0.013037
26.330703,0.012853
26.332154,0.011752
26.333605,0.013037
26.335057,0.012578
26.336508,0.012211
26.337959,0.011201
26.339410,0.012578
26.340862,0.012762
26.342313,0.012762
26.343764,0.012119
26.345215,0.013680
26.346667,0.013496
26.348118,0.012486
26.349569,0.011752
26.351020,0.013221
26.352472,0.013863
26.353923,0.010834
26.355374,0.012394
26.356825,0.013680
26.358277,0.014414
26.359728,0.011201
26.361179,0.012486
26.362630,0.013313
26.364082,0.012027
26.365533,0.012945
26.366984,0.012027
26.368435,0.012486
26.369887,0.012853
26.371338,0.011568
26.372789,0.012578
26.374240,0.014322
26.375692,0.012211
26.377143,0.011293
26.378594,0.013221
26.380045,0.013496
26.381497,0.012394
26.382948,0.011476
26.384399,0.011752
26.385850,0.011935
26.387302,0.013129
26.388753,0.012945
26.390204,0.010466
26.391655,0.012486
26.393107,0.013313
26.394558,0.012303
26.396009,0.011293
26.397460,0.013863
26.398912,0.014047
26.400363,0.012027
26.401814,0.011660
26.403265,0.013404
26.404717,0.013129
26.406168,0.012303
26.407619,0.010283
26.409070,0.013772
26.410522,0.013772
26.411973,0.012027
26.413424,0.012670
26.414875,0.013680
26.416327,0.012303
26.417778,0.011109
26.419229,0.012762
26.420680,0.012945
26.422132,0.012394
26.423583,0.011017
26.425034,0.012303
26.426485,0.011844
26.427937,0.012027
26.429388,0.012394
26.430839,0.011385
26.432290,0.011844
26.433741,0.012486
26.435193,0.012945
26.436644,0.011752
26.438095,0.011752
26.439546,0.012945
26.440998,0.012762
26.442449,0.010742
26.443900,0.013129
26.445351,0.013037
26.446803,0.012762
26.448254,0.010742
26.449705,0.012578
26.451156,0.012486
26.452608,0.011293
26.454059,0.011844
26.455510,0.012394
26.456961,0.012486
26.458413,0.011844
26.459864,0.011935
26.461315,0.012486
26.462766,0.011017
26.464218,0.011935
26.465669,0.011476
26.467120,0.011293
26.468571,0.011660
26.470023,0.011935
26.471474,0.011844
26.472925,0.011935
26.474376,0.011660
26.475828,0.011844
26.477279,0.012119
26.478730,0.011660
26.480181,0.011752
26.481633,0.011935
26.483084,0.011109
26.484535,0.011568
26.485986,0.011935
26.487438,0.012945
26.488889,0.012486
26.490340,0.012303
26.491791,0.012211
26.493243,0.011017
26.494694,0.012394
26.496145,0.012394
26.497596,0.011476
26.499048,0.010558
26.500499,0.013313
26.501950,0.013772
26.503401,0.012670
26.504853,0.012762
26.506304,0.011844
26.507755,0.012578
26.509206,0.013496
26.510658,0.013863
26.512109,0.011109
26.513560,0.011385
26.515011,0.011385
26.516463,0.012119
26.517914,0.013037
26.519365,0.013772
26.520816,0.012119
26.522268,0.012578
26.523719,0.013129
26.525170,0.013863
26.526621,0.011385
26.528073,0.011844
26.529524,0.013313
26.530975,0.011752
26.532426,0.012303
26.533878,0.012211
26.535329,0.013680
26.536780,0.012303
26.538231,0.012394
26.539683,0.012211
26.541134,0.012945
26.542585,0.013313
26.544036,0.012119
26.545488,0.011568
26.546939,0.013404
26.548390,0.012853
26.549841,0.011660
26.551293,0.012027
26.552744,0.012853
26.554195,0.012027
26.555646,0.012394
26.557098,0.013037
26.558549,0.012853
26.560000,0.011476
26.561451,0.011935
26.562902,0.012394
26.564354,0.014231
26.565805,0.013404
26.567256,0.011201
26.568707,0.011844
26.570159,0.012119
26.571610,0.012119
26.573061,0.011476
26.574512,0.011017
26.575964,0.012670
26.577415,0.012670
26.578866,0.012762
26.580317,0.011660
26.581769,0.012394
26.583220,0.012486
26.584671,0.012394
26.586122,0.012394
26.587574,0.012945
26.589025,0.011660
26.590476,0.011385
26.591927,0.012211
26.593379,0.012945
26.594830,0.012853
26.596281,0.011752
26.597732,0.011752
26.599184,0.013129
26.600635,0.012394
26.602086,0.012119
26.603537,0.012119
26.604989,0.012578
26.606440,0.012119
26.607891,0.012119
26.609342,0.012211
26.610794,0.012486
26.612245,0.012119
26.613696,0.011568
26.615147,0.013037
26.616599,0.013129
26.618050,0.011935
26.619501,0.012119
26.620952,0.012211
26.622404,0.012119
26.623855,0.012211
26.625306,0.012762
26.626757,0.012027
26.628209,0.012394
26.629660,0.011752
26.631111,0.012119
26.632562,0.012211
26.634014,0.012394
26.635465,0.012119
26.636916,0.011844
26.638367,0.012303
26.639819,0.012119
26.641270,0.012394
26.642721,0.012303
26.644172,0.011844
26.645624,0.012027
26.647075,0.011568
26.648526,0.012762
26.649977,0.012394
26.651429,0.012303
26.652880,0.012211
26.654331,0.012211
26.655782,0.012211
26.657234,0.011660
26.658685,0.011568
26.660136,0.012670
26.661587,0.012945
26.663039,0.012303
26.664490,0.012119
26.665941,0.011660
26.667392,0.012670
26.668844,0.011293
26.670295,0.011752
26.671746,0.012853
26.673197,0.013037
26.674649,0.012119
26.676100,0.012211
26.677551,0.011935
26.679002,0.011844
26.680454,0.011752
26.681905,0.012119
26.683356,0.012211
26.684807,0.012119
26.686259,0.011844
26.687710,0.012670
26.689161,0.011752
26.690612,0.012303
26.692063,0.012027
26.693515,0.011293
26.694966,0.012394
26.696417,0.012211
26.697868,0.012211
26.699320,0.011752
26.700771,0.011844
26.702222,0.012211
26.703673,0.012670
26.705125,0.011844
26.706576,0.011935
26.708027,0.012303
26.709478,0.011476
26.710930,0.012027
26.712381,0.012303
26.713832,0.012027
26.715283,0.011476
26.716735,0.011385
26.718186,0.012119
26.719637,0.012211
26.721088,0.012303
26.722540,0.011844
26.723991,0.011935
26.725442,0.011844
26.726893,0.012027
26.728345,0.011844
26.729796,0.012027
26.731247,0.011752
26.732698,0.011844
26.734150,0.011660
26.735601,0.012486
26.737052,0.012211
26.738503,0.011293
26.739955,0.011660
26.741406,0.012670
26.742857,0.011752
26.744308,0.012211
26.745760,0.011752
26.747211,0.012762
26.748662,0.012211
26.750113,0.011660
26.751565,0.012027
26.753016,0.012670
26.754467,0.011568
26.755918,0.012303
26.757370,0.012945
26.758821,0.011935
26.760272,0.011844
26.761723,0.012119
26.763175,0.014139
26.764626,0.013496
26.766077,0.012303
26.767528,0.013404
26.768980,0.013772
26.770431,0.013772
26.771882,0.011752
26.773333,0.012119
26.774785,0.012303
26.776236,0.012578
26.777687,0.012486
26.779138,0.012670
26.780590,0.011201
26.782041,0.011476
26.783492,0.012027
26.784943,0.011293
26.786395,0.011476
26.787846,0.011844
26.789297,0.012945
26.790748,0.013037
26.792200,0.011935
26.793651,0.012119
26.795102,0.012211
26.796553,0.010925
26.798005,0.011844
26.799456,0.011568
26.800907,0.013129
26.802358,0.013588
26.803810,0.012027
26.805261,0.011935
26.806712,0.012578
26.808163,0.012394
26.809615,0.011660
26.811066,0.012486
26.812517,0.013037
26.813968,0.013496
26.815420,0.011293
26.816871,0.011385
26.818322,0.011844
26.819773,0.011752
26.821224,0.011201
26.822676,0.012303
26.824127,0.013221
26.825578,0.012486
26.827029,0.011844
26.828481,0.011660
26.829932,0.012119
26.831383,0.011660
26.832834,0.011752
26.834286,0.011660
26.835737,0.013313
26.837188,0.012303
26.838639,0.010925
26.840091,0.011844
26.841542,0.012119
26.842993,0.011476
26.844444,0.012303
26.845896,0.011385
26.847347,0.013313
26.848798,0.013037
26.850249,0.011476
26.851701,0.011017
26.853152,0.011844
26.854603,0.012027
26.856054,0.011017
26.857506,0.011844
26.858957,0.012945
26.860408,0.012486
26.861859,0.011017
26.863311,0.011476
26.864762,0.011385
26.866213,0.011385
26.867664,0.011752
26.869116,0.011844
26.870567,0.012119
26.872018,0.012394
26.873469,0.011385
26.874921,0.012027
26.876372,0.012119
26.877823,0.011752
26.879274,0.011385
26.880726,0.011844
26.882177,0.012853
26.883628,0.012486
26.885079,0.011109
26.886531,0.011752
26.887982,0.012119
26.889433,0.011109
26.890884,0.011935
26.892336,0.011660
26.893787,0.012119
26.895238,0.012119
26.896689,0.011568
26.898141,0.011752
26.899592,0.011660
26.901043,0.011752
26.902494,0.011752
26.903946,0.011293
26.905397,0.012027
26.906848,0.011844
26.908299,0.011293
26.909751,0.011385
26.911202,0.011476
26.912653,0.011844
26.914104,0.012394
26.915556,0.012211
26.917007,0.011660
26.918458,0.011660
26.919909,0.011568
26.921361,0.011752
26.922812,0.011568
26.924263,0.011476
26.925714,0.012394
26.927166,0.012303
26.928617,0.012211
26.930068,0.011385
26.931519,0.011109
26.932971,0.011660
26.934422,0.011935
26.935873,0.011935
26.937324,0.012027
26.938776,0.011935
26.940227,0.011935
26.941678,0.011568
26.943129,0.011660
26.944580,0.011660
26.946032,0.011844
26.947483,0.012119
26.948934,0.011752
26.950385,0.011385
26.951837,0.011568
26.953288,0.012211
26.954739,0.011935
26.956190,0.011844
26.957642,0.011568
26.959093,0.011844
26.960544,0.011660
26.961995,0.011568
26.963447,0.011660
26.964898,0.011935
26.966349,0.011660
26.967800,0.012211
26.969252,0.012027
26.970703,0.011385
26.972154,0.011017
26.973605,0.011752
26.975057,0.012027
26.976508,0.011935
26.977959,0.011935
26.979410,0.011844
26.980862,0.011568
26.982313,0.011752
26.983764,0.011752
26.985215,0.011476
26.986667,0.011660
26.988118,0.011935
26.989569,0.012211
26.991020,0.012211
26.992472,0.011752
26.993923,0.011385
26.995374,0.011752
26.996825,0.012394
26.998277,0.012578
26.999728,0.012119
27.001179,0.011568
27.002630,0.012211
27.004082,0.012119
27.005533,0.011660
27.006984,0.012211
27.008435,0.011844
27.009887,0.012027
27.011338,0.011568
27.012789,0.013129
27.014240,0.013221
27.015692,0.012027
27.017143,0.011385
27.018594,0.012486
27.020045,0.012578
27.021497,0.011109
27.022948,0.013129
27.024399,0.013129
27.025850,0.011844
27.027302,0.011660
27.028753,0.012945
27.030204,0.012945
27.031655,0.010925
27.033107,0.012119
27.034558,0.013496
27.036009,0.013496
27.037460,0.011476
27.038912,0.011660
27.040363,0.012853
27.041814,0.012670
27.043265,0.012027
27.044717,0.012211
27.046168,0.012027
27.047619,0.012211
27.049070,0.012486
27.050522,0.012119
27.051973,0.011935
27.053424,0.012853
27.054875,0.012945
27.056327,0.012027
27.057778,0.011385
27.059229,0.011568
27.060680,0.012762
27.062132,0.012670
27.063583,0.011752
27.065034,0.012486
27.066485,0.012119
27.067937,0.011844
27.069388,0.012119
27.070839,0.012119
27.072290,0.012119
27.073741,0.012211
27.075193,0.012394
27.076644,0.012119
27.078095,0.011752
27.079546,0.013129
27.080998,0.013404
27.082449,0.012853
27.083900,0.012303
27.085351,0.011752
27.086803,0.011385
27.088254,0.011752
27.089705,0.010925
27.091156,0.012853
27.092608,0.013129
27.094059,0.012486
27.095510,0.012578
27.096961,0.012027
27.098413,0.011844
27.099864,0.011660
27.101315,0.012394
27.102766,0.012853
27.104218,0.012670
27.105669,0.011385
27.107120,0.011385
27.108571,0.012394
27.110023,0.012578
27.111474,0.011660
27.112925,0.012027
27.114376,0.012762
27.115828,0.012486
27.117279,0.012211
27.118730,0.012303
27.120181,0.012027
27.121633,0.011660
27.123084,0.011752
27.124535,0.012303
27.125986,0.012486
27.127438,0.011844
27.128889,0.012303
27.130340,0.012211
27.131791,0.011568
27.133243,0.011476
27.134694,0.012394
27.136145,0.012303
27.137596,0.012578
27.139048,0.012211
27.140499,0.011385
27.141950,0.011752
27.143401,0.012578
27.144853,0.012211
27.146304,0.011476
27.147755,0.012303
27.149206,0.012486
27.150658,0.011844
27.152109,0.012486
27.153560,0.012486
27.155011,0.012027
27.156463,0.011293
27.157914,0.011476
27.159365,0.011935
27.160816,0.012853
27.162268,0.012578
27.163719,0.011568
27.165170,0.011017
27.166621,0.012027
27.168073,0.012211
27.169524,0.011293
27.170975,0.011752
27.172426,0.012119
27.173878,0.011844
27.175329,0.011752
27.176780,0.011385
27.178231,0.012027
27.179683,0.012486
27.181134,0.012303
27.182585,0.011476
27.184036,0.012211
27.185488,0.012394
27.186939,0.011201
27.188390,0.011385
27.189841,0.012486
27.191293,0.013037
27.192744,0.012303
27.194195,0.011568
27.195646,0.011844
27.197098,0.011935
27.198549,0.012027
27.200000,0.011568
27.201451,0.011568
27.202902,0.012394
27.204354,0.012027
27.205805,0.011568
27.207256,0.011935
27.208707,0.011935
27.210159,0.012119
27.211610,0.011752
27.213061,0.011844
27.214512,0.012578
27.215964,0.011935
27.217415,0.012027
27.218866,0.012119
27.220317,0.011385
27.221769,0.011935
27.223220,0.011935
27.224671,0.011844
27.226122,0.011935
27.227574,0.011752
27.229025,0.012303
27.230476,0.011752
27.231927,0.011752
27.233379,0.012119
27.234830,0.011660
27.236281,0.011660
27.237732,0.011660
27.239184,0.011752
27.240635,0.012303
27.242086,0.012119
27.243537,0.011293
27.244989,0.011201
27.246440,0.012486
27.247891,0.012945
27.249342,0.012119
27.250794,0.012119
27.252245,0.013221
27.253696,0.013772
27.255147,0.012211
27.256599,0.012211
27.258050,0.011568
27.259501,0.013496
27.260952,0.013404
27.262404,0.012303
27.263855,0.013680
27.265306,0.013955
27.266757,0.012119
27.268209,0.013129
27.269660,0.012027
27.271111,0.013221
27.272562,0.011568
27.274014,0.014322
27.275465,0.012670
27.276916,0.012670
27.278367,0.013313
27.279819,0.011660
27.281270,0.011293
27.282721,0.012762
27.284172,0.013680
27.285624,0.013955
27.287075,0.013588
27.288526,0.012119
27.289977,0.012578
27.291429,0.012303
27.292880,0.012119
27.294331,0.012762
27.295782,0.012670
27.297234,0.010925
27.298685,0.012486
27.300136,0.012670
27.301587,0.012853
27.303039,0.012211
27.304490,0.011109
27.305941,0.013680
27.307392,0.014965
27.308844,0.014047
27.310295,0.013313
27.311746,0.012119
27.313197,0.012670
27.314649,0.012486
27.316100,0.012211
27.317551,0.012027
27.319002,0.012027
27.320454,0.012394
27.321905,0.012762
27.323356,0.012486
27.324807,0.012853
27.326259,0.013496
27.327710,0.011476
27.329161,0.012211
27.330612,0.013955
27.332063,0.013313
27.333515,0.012486
27.334966,0.013680
27.336417,0.011476
27.337868,0.012853
27.339320,0.012853
27.340771,0.012394
27.342222,0.011385
27.343673,0.012027
27.345125,0.013588
27.346576,0.012762
27.348027,0.013313
27.349478,0.012303
27.350930,0.013680
27.352381,0.013313
27.353832,0.014139
27.355283,0.013313
27.356735,0.013221
27.358186,0.013588
27.359637,0.013037
27.361088,0.013129
27.362540,0.012853
27.363991,0.012027
27.365442,0.011660
27.366893,0.011568
27.368345,0.013221
27.369796,0.013496
27.371247,0.013496
27.372698,0.012670
27.374150,0.012303
27.375601,0.012670
27.377052,0.012853
27.378503,0.012394
27.379955,0.012119
27.381406,0.012670
27.382857,0.012762
27.384308,0.012670
27.385760,0.011293
27.387211,0.012762
27.388662,0.012945
27.390113,0.011201
27.391565,0.012670
27.393016,0.013313
27.394467,0.012762
27.395918,0.011017
27.397370,0.012578
27.398821,0.012578
27.400272,0.012486
27.401723,0.012211
27.403175,0.012027
27.404626,0.013496
27.406077,0.012578
27.407528,0.012027
27.408980,0.012762
27.410431,0.012853
27.411882,0.012303
27.413333,0.012853
27.414785,0.012762
27.416236,0.012853
27.417687,0.011476
27.419138,0.012394
27.420590,0.012670
27.422041,0.012211
27.423492,0.011752
27.424943,0.012486
27.426395,0.011935
27.427846,0.012486
27.429297,0.012119
27.430748,0.012303
27.432200,0.011844
27.433651,0.011935
27.435102,0.011935
27.436553,0.012027
27.438005,0.012027
27.439456,0.011752
27.440907,0.012303
27.442358,0.011844
27.443810,0.011293
27.445261,0.012211
27.446712,0.012762
27.448163,0.012027
27.449615,0.012027
27.451066,0.011293
27.452517,0.012211
27.453968,0.012303
27.455420,0.010834
27.456871,0.012303
27.458322,0.012211
27.459773,0.012211
27.461224,0.012119
27.462676,0.011752
27.464127,0.011752
27.465578,0.011385
27.467029,0.011660
27.468481,0.011752
27.469932,0.012211
27.471383,0.012119
27.472834,0.012027
27.474286,0.011752
27.475737,0.011844
27.477188,0.011476
27.478639,0.011568
27.480091,0.012119
27.481542,0.012578
27.482993,0.012394
27.484444,0.011660
27.485896,0.011293
27.487347,0.011844
27.488798,0.011660
27.490249,0.011385
27.491701,0.012119
27.493152,0.012486
27.494603,0.012394
27.496054,0.011752
27.497506,0.011660
27.498957,0.012027
27.500408,0.011201
27.501859,0.011017
27.503311,0.012578
27.504762,0.012762
27.506213,0.012762
27.507664,0.011476
27.509116,0.011660
27.510567,0.011660
27.512018,0.011935
27.513469,0.011568
27.514921,0.011568
27.516372,0.013588
27.517823,0.013221
27.519274,0.011568
27.520726,0.011935
27.522177,0.012119
27.523628,0.011568
27.525079,0.011293
27.526531,0.011935
27.527982,0.012303
27.529433,0.013404
27.530884,0.012762
27.532336,0.013221
27.533787,0.012394
27.535238,0.013404
27.536689,0.014414
27.538141,0.012027
27.539592,0.011293
27.541043,0.013680
27.542494,0.014231
27.543946,0.015332
27.545397,0.014965
27.546848,0.011293
27.548299,0.012394
27.549751,0.012303
27.551202,0.011201
27.552653,0.011568
27.554104,0.013955
27.555556,0.013037
27.557007,0.011476
27.558458,0.011109
27.559909,0.012394
27.561361,0.012119
27.562812,0.011752
27.564263,0.011752
27.565714,0.012394
27.567166,0.012119
27.568617,0.011476
27.570068,0.011752
27.571519,0.012027
27.572971,0.013496
27.574422,0.012762
27.575873,0.012027
27.577324,0.011935
27.578776,0.012670
27.580227,0.012303
27.581678,0.012853
27.583129,0.012303
27.584580,0.011752
27.586032,0.011568
27.587483,0.012027
27.588934,0.012119
27.590385,0.012211
27.591837,0.012211
27.593288,0.011385
27.594739,0.011752
27.596190,0.011752
27.597642,0.012486
27.599093,0.012119
27.600544,0.011201
27.601995,0.011109
27.603447,0.012394
27.604898,0.012945
27.606349,0.010834
27.607800,0.012119
27.609252,0.012119
27.610703,0.012303
27.612154,0.012211
27.613605,0.013955
27.615057,0.012303
27.616508,0.012303
27.617959,0.011935
27.619410,0.011935
27.620862,0.011385
27.622313,0.014139
27.623764,0.014231
27.625215,0.011385
27.626667,0.012119
27.628118,0.012486
27.629569,0.012211
27.631020,0.011660
27.632472,0.011293
27.633923,0.012027
27.635374,0.012853
27.636825,0.012486
27.638277,0.012303
27.639728,0.012303
27.641179,0.012670
27.642630,0.012394
27.644082,0.011109
27.645533,0.012027
27.646984,0.012119
27.648435,0.011476
27.649887,0.011660
27.651338,0.012486
27.652789,0.011568
27.654240,0.012211
27.655692,0.011935
27.657143,0.012027
27.658594,0.011568
27.660045,0.012211
27.661497,0.011935
27.662948,0.012027
27.664399,0.012119
27.665850,0.012762
27.667302,0.012578
27.668753,0.011476
27.670204,0.012027
27.671655,0.011201
27.673107,0.012394
27.674558,0.012119
27.676009,0.011844
27.677460,0.011660
27.678912,0.012211
27.680363,0.011568
27.681814,0.011568
27.683265,0.011844
27.684717,0.012853
27.686168,0.012762
27.687619,0.011935
27.689070,0.011568
27.690522,0.012578
27.691973,0.012303
27.693424,0.012119
27.694875,0.012303
27.696327,0.010925
27.697778,0.011752
27.699229,0.011201
27.700680,0.012394
27.702132,0.012578
27.703583,0.011935
27.705034,0.011752
27.706485,0.012394
27.707937,0.011476
27.709388,0.012119
27.710839,0.012394
27.712290,0.011385
27.713741,0.011660
27.715193,0.011935
27.716644,0.011844
