index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,transient_cluster,transient_cluster_k2,transient_cluster_k3,transient_cluster_k4,transient_cluster_k5,transient_cluster_k6,transient_cluster_k7,transient_cluster_k8
30,26.168889,0.336689,0.027385,6504.266,10347.422,3686.114,0.261735,,0.0000,-435.341522,25.147913,-30.601542,65.224739,-7.889690,26.205648,-3.809744,5.437374,-1.030077,0.060755,-4.503001,-4.067797,-1.498007,unpitched,bright,soft,long,4,1,2,3,4,4,4,4
31,26.505578,0.267029,0.008883,7822.175,11510.394,3603.371,0.313253,,0.0000,-538.905762,-52.151917,-31.535494,95.494164,-19.053751,21.619753,-14.186582,16.897629,-16.443090,8.735110,0.562353,5.388751,-0.558785,unpitched,bright,soft,short,0,0,0,0,0,0,0,0
32,26.772608,0.050000,0.002607,4785.994,9431.543,4519.493,0.072754,,0.0000,-547.828918,83.308929,-17.566372,59.375465,1.348493,6.687051,-3.021918,0.466321,-9.983404,-1.618768,3.802930,-6.932841,-4.038966,unpitched,bright,soft,short,2,1,2,1,2,2,2,2
33,26.807438,0.278639,0.094997,5119.799,10432.406,4645.909,0.075625,,0.0000,-415.032806,3.353965,10.336216,72.924202,15.124709,26.450047,13.356959,23.801023,5.187725,14.451232,14.672726,8.497865,8.482121,unpitched,bright,loud,short,1,0,0,0,1,1,1,1
34,27.086077,0.290249,0.091720,3577.743,7182.151,3828.831,0.070632,,0.0000,-446.018860,28.923052,15.937402,63.325443,19.650585,18.103956,17.698517,18.203064,5.716820,13.876901,14.564946,8.528687,9.053285,unpitched,mid,medium,medium,1,0,0,0,1,1,1,1
35,27.376327,0.336689,0.028796,6512.661,10341.680,3710.128,0.255729,,0.0000,-437.116608,28.701944,-21.149393,65.290489,-7.623909,25.565279,-2.016378,2.627835,-1.765377,-0.608949,-5.448845,-5.378136,-1.703097,unpitched,bright,medium,long,4,1,2,3,4,4,4,4
36,27.713016,0.290249,0.008052,7777.314,11616.335,3724.288,0.308237,,0.0000,-550.703003,-41.762222,-19.079304,99.230034,-17.560211,22.088408,-11.930088,18.672705,-14.413193,8.543105,-1.690203,3.574669,0.474680,unpitched,bright,soft,medium,1,0,0,0,1,1,1,1
37,28.003265,0.290249,0.090743,5026.046,10353.330,4669.181,0.078181,,0.0000,-417.124176,5.468374,12.371863,71.186081,14.440563,24.748312,14.428186,24.743202,5.192349,14.121789,15.123554,9.595262,8.486527,unpitched,bright,medium,medium,1,0,0,0,1,1,1,1
38,28.293515,0.301859,0.090102,3562.435,7083.626,3832.820,0.069101,,0.0000,-447.216949,31.867273,17.777637,62.410812,18.023369,18.195864,18.854088,17.304165,3.836704,11.652645,11.694271,6.152015,8.259523,unpitched,mid,medium,long,3,0,1,2,3,3,3,3
39,28.595374,0.325079,0.028552,6665.418,10416.873,3630.829,0.267359,,0.0000,-435.349823,23.954189,-24.710047,65.226227,-11.363299,26.419563,-3.351624,3.407647,-1.575332,0.922345,-5.567276,-3.131960,-0.121032,unpitched,bright,medium,long,4,1,2,3,4,4,4,4
40,28.920454,0.290249,0.008166,7847.110,11649.463,3688.204,0.318078,,0.0000,-554.203186,-45.049862,-20.541473,97.156898,-22.341047,18.494232,-12.286920,20.465139,-13.593977,7.094151,-2.897453,4.964656,1.353589,unpitched,bright,soft,medium,1,0,0,0,1,1,1,1
41,29.210703,0.313469,0.085877,4841.301,10185.205,4639.547,0.068987,,0.0000,-412.925629,15.880212,15.001312,67.198013,12.637635,20.485743,11.794447,21.224524,4.449144,12.770508,12.443353,7.544550,8.329452,unpitched,bright,medium,long,3,0,1,2,3,3,3,3
42,29.524172,0.267029,0.100370,3164.339,6559.552,3642.817,0.050049,,0.0000,-433.003021,33.463223,15.609138,68.544823,20.651527,18.429434,19.348194,18.205528,3.821202,13.835565,14.634198,8.535662,11.560567,unpitched,dark,loud,short,0,0,0,0,0,0,0,0
43,29.791202,0.348299,0.027485,6396.057,10276.895,3681.943,0.252583,,0.0000,-431.977386,32.496540,-25.764164,64.481674,-8.771771,23.011568,-5.220825,2.450719,-2.849355,-0.209310,-5.623614,-3.107916,0.244205,unpitched,bright,soft,long,4,1,2,3,4,4,4,4
44,30.139501,0.278639,0.008515,7801.865,11548.688,3620.550,0.314609,,0.0000,-547.834229,-47.036610,-22.518684,100.796219,-21.246197,19.017834,-12.126278,21.250299,-15.160173,9.212622,1.460065,7.847914,3.892093,unpitched,bright,soft,medium,0,0,0,0,0,0,0,0
45,30.418141,0.290249,0.092782,4817.455,10101.557,4622.917,0.060866,,0.0000,-413.908569,7.177794,9.169565,68.746124,14.080456,25.710356,13.802171,22.295483,2.617589,13.135408,12.934371,8.063419,8.163199,unpitched,bright,medium,medium,1,0,0,0,1,1,1,1
46,30.708390,0.050000,0.005685,6813.591,11490.117,4262.919,0.167285,,0.0000,-508.010071,19.418255,-19.697239,71.241425,-12.896881,6.427357,-10.147276,12.923201,-15.464254,3.914469,-0.181807,1.631503,-4.546647,unpitched,bright,soft,short,2,1,2,1,2,2,2,2
47,30.743220,0.267029,0.099161,3222.939,6754.248,3823.753,0.052104,,0.0000,-436.786224,32.833714,16.975523,66.301765,19.392927,18.888117,18.052347,19.269793,6.566145,14.973423,16.071516,9.159471,10.161754,unpitched,dark,loud,short,0,0,0,0,0,0,0,0
48,31.010249,0.336689,0.028499,6589.782,10450.063,3715.453,0.261800,,0.0000,-432.931854,29.088261,-21.627777,64.266487,-10.657834,25.520634,-2.791501,4.554285,-1.723410,-1.172062,-6.788438,-4.093808,-0.327556,unpitched,bright,medium,long,4,1,2,3,4,4,4,4
49,31.346939,0.290249,0.008241,7538.271,11411.769,3709.722,0.295147,,0.0000,-530.334534,-33.215481,-30.925133,94.655037,-15.555941,21.440565,-15.675007,17.855743,-14.317280,8.542160,-3.859462,1.924546,-0.880253,unpitched,bright,soft,medium,0,0,0,0,0,0,0,0
50,31.637188,0.290249,0.092217,4864.304,10367.409,4792.427,0.054537,,0.0000,-414.064117,9.067891,14.075924,67.168854,12.926570,24.925083,12.990401,22.375744,5.262977,13.952206,15.068403,10.397655,10.060469,unpitched,bright,medium,medium,1,0,0,0,1,1,1,1
51,31.927438,0.290249,0.092367,3400.749,6917.956,3815.656,0.060528,,0.0000,-446.477203,29.880898,15.418362,64.371185,20.457119,21.388887,21.349506,19.158869,5.754742,14.405664,15.748827,10.390581,10.813473,unpitched,dark,medium,medium,1,0,0,0,1,1,1,1
52,32.217687,0.325079,0.029316,6438.023,10365.638,3720.087,0.252694,,0.0000,-414.656219,27.724127,-31.062708,67.376472,-5.219394,23.746521,-8.702390,3.508936,-3.069127,-2.224516,-7.259263,-4.720903,-1.958620,unpitched,bright,medium,long,4,1,2,3,4,4,4,4
53,32.542766,0.290249,0.008254,7669.240,11474.713,3707.520,0.306321,,0.0000,-524.730652,-40.495640,-34.701271,93.050293,-8.337712,28.073673,-13.828350,16.393827,-13.167910,6.768326,-3.884980,1.924604,-1.882861,unpitched,bright,soft,medium,1,0,0,0,1,1,1,1
54,32.833016,0.050000,0.005196,4712.957,8910.439,4339.658,0.075781,,0.0000,-506.345642,76.754135,-33.963432,52.302624,9.945288,11.404269,-7.604103,-4.140566,-12.140001,-6.818230,-1.263324,-6.328032,-6.078549,unpitched,bright,soft,short,2,1,2,1,2,2,2,2
55,32.867846,0.278639,0.096282,5076.646,10440.158,4650.537,0.077266,,0.0000,-410.767059,5.723611,11.002451,71.729958,14.088336,25.212759,12.759671,22.069008,2.528759,12.775088,14.692652,9.907694,9.902102,unpitched,bright,loud,short,1,0,0,0,1,1,1,1
56,33.146485,0.278639,0.099775,3332.475,6756.042,3776.906,0.063822,,0.0000,-434.297485,32.557301,14.839686,65.444710,21.903673,21.776678,20.135330,19.422333,5.751404,13.103358,12.747936,7.587366,10.127510,unpitched,dark,loud,short,1,0,0,0,1,1,1,1
57,33.425125,0.336689,0.027506,6543.395,10445.039,3728.644,0.258675,,0.0000,-439.835815,23.222345,-27.184771,67.505005,-4.026707,26.264568,-4.633555,3.293996,-2.144617,-0.914257,-5.471876,-3.589778,-1.712437,unpitched,bright,soft,long,4,1,2,3,4,4,4,4
58,33.761814,0.290249,0.008465,7830.984,11639.127,3706.122,0.315508,,0.0000,-541.036438,-45.655678,-21.245123,99.392159,-14.549363,26.738003,-9.839356,19.459034,-14.151969,9.451956,-0.853970,3.383580,-2.530361,unpitched,bright,soft,medium,1,0,0,0,1,1,1,1
59,34.052063,0.301859,0.088244,5009.574,10361.458,4661.217,0.071633,,0.0000,-415.198517,9.490767,8.614016,65.214043,14.353591,24.831091,12.549383,20.477188,1.143902,11.359138,13.349994,8.317269,8.022998,unpitched,bright,medium,long,3,0,1,2,3,3,3,3
60,34.353923,0.290249,0.093172,3308.653,6871.576,3832.366,0.062256,,0.0000,-445.068146,31.011030,16.699495,61.562256,18.298265,19.510180,20.022980,18.935535,5.794724,14.452552,15.311227,8.740904,9.648382,unpitched,dark,loud,medium,1,0,0,0,1,1,1,1
61,34.644172,0.336689,0.028303,6561.445,10448.628,3711.761,0.260156,,0.0000,-428.180267,26.263979,-24.814932,68.347649,-7.900544,24.996080,-4.311107,5.305204,-2.325976,-1.727967,-7.816358,-4.967577,-2.663327,unpitched,bright,soft,long,4,1,2,3,4,4,4,4
62,34.980862,0.290249,0.008211,7677.852,11438.272,3628.418,0.308105,,0.0000,-544.045959,-42.436703,-24.675127,102.506508,-14.470533,25.443804,-9.961578,22.175798,-14.401525,8.730320,-0.517573,7.158865,-0.792477,unpitched,bright,soft,medium,1,0,0,0,1,1,1,1
63,35.271111,0.301859,0.091353,4914.139,10306.950,4662.593,0.069223,,0.0000,-413.101074,7.283709,9.771804,66.379707,11.847886,23.848438,14.294703,24.685646,4.877151,13.349091,15.498667,11.561605,11.475412,unpitched,bright,medium,long,3,0,1,2,3,3,3,3
64,35.572971,0.290249,0.092230,3436.631,6978.414,3774.393,0.062425,,0.0000,-441.005310,33.746006,14.465918,63.653057,19.113386,19.035679,21.461744,20.859892,4.737089,12.184078,13.763884,7.808335,8.426455,unpitched,mid,medium,medium,1,0,0,0,1,1,1,1
