time,peak
0.463673,0.123049
0.465125,0.378828
0.466576,0.495092
0.468027,0.531690
0.469478,0.506130
0.470930,0.525221
0.472381,0.665732
0.473832,0.650441
0.475283,0.340104
0.476735,0.329337
0.478186,0.162814
0.479637,0.374938
0.481088,0.292015
0.482540,0.118254
0.483991,0.343904
0.485442,0.257453
0.486893,0.228772
0.488345,0.544673
0.489796,0.454513
0.491247,0.371409
0.492698,0.339742
0.494150,0.458448
0.495601,0.666817
0.497052,0.670346
0.498503,0.297263
0.499955,0.328387
0.501406,0.319068
0.502857,0.283284
0.504308,0.244243
0.505760,0.310201
0.507211,0.291020
0.508662,0.350328
0.510113,0.347026
0.511565,0.212486
0.513016,0.178195
0.514467,0.179959
0.515918,0.415698
0.517370,0.376747
0.518821,0.512328
0.520272,0.381362
0.521723,0.592083
0.523175,0.171228
0.524626,0.268401
0.526077,0.208731
0.527528,0.130423
0.528980,0.225198
0.530431,0.503551
0.531882,0.243203
0.533333,0.359150
0.534785,0.569373
0.536236,0.430355
0.537687,0.581543
0.539138,0.203348
0.540590,0.221850
0.542041,0.417055
0.543492,0.423298
0.544943,0.587921
0.546395,0.477901
0.547846,0.206967
0.549297,0.556797
0.550748,0.493825
0.552200,0.276996
0.553651,0.293463
0.555102,0.338340
0.556553,0.202081
0.558005,0.593938
0.559456,0.198779
0.560907,0.240624
0.562358,0.444651
0.563810,0.319656
0.565261,0.410133
0.566712,0.464556
0.568163,0.298801
0.569615,0.467948
0.571066,0.481656
0.572517,0.334766
0.573968,0.314228
0.575420,0.368876
0.576871,0.282560
0.578322,0.515223
0.579773,0.360416
0.581224,0.368062
0.582676,0.537118
0.584127,0.372585
0.585578,0.472246
0.587029,0.257046
0.588481,0.266094
0.589932,0.293237
0.591383,0.589550
0.592834,0.230988
0.594286,0.611129
0.595737,0.310880
0.597188,0.199457
0.598639,0.463967
0.600091,0.218774
0.601542,0.229360
0.602993,0.233748
0.604444,0.466682
0.605896,0.487537
0.607347,0.488668
0.608798,0.270527
0.610249,0.457182
0.611701,0.489753
0.613152,0.283872
0.614603,0.330106
0.616054,0.335716
0.617506,0.300204
0.618957,0.534856
0.620408,0.375254
0.621859,0.352771
0.623311,0.410903
0.624762,0.446867
0.626213,0.186700
0.627664,0.488894
0.629116,0.199955
0.630567,0.419091
0.632018,0.361321
0.633469,0.430898
0.634921,0.375526
0.636372,0.394436
0.637823,0.500656
0.639274,0.567157
0.640726,0.520561
0.642177,0.320832
0.643628,0.369826
0.645079,0.374802
0.646531,0.347207
0.647982,0.390138
0.649433,0.289708
0.650884,0.296268
0.652336,0.573671
0.653787,0.318073
0.655238,0.441484
0.656689,0.299525
0.658141,0.292875
0.659592,0.346211
0.661043,0.287989
0.662494,0.226465
0.663946,0.120470
0.665397,0.486180
0.666848,0.408414
0.668299,0.415517
0.669751,0.313142
0.671202,0.286315
0.672653,0.427188
0.674104,0.356752
0.675556,0.128478
0.677007,0.302737
0.678458,0.286134
0.679909,0.548745
0.681361,0.336530
0.682812,0.418593
0.684263,0.267677
0.685714,0.324406
0.687166,0.177652
0.688617,0.254920
0.690068,0.100973
0.691519,0.443927
0.692971,0.350147
0.694422,0.573671
0.695873,0.266817
