time,peak
0.463673,0.071795
0.465125,0.025641
0.466576,0.051282
0.468027,0.041026
0.469478,0.061538
0.470930,0.066667
0.472381,0.056410
0.473832,0.056410
0.475283,0.076923
0.476735,0.082051
0.478186,0.066667
0.479637,0.061538
0.481088,0.066667
0.482540,0.087179
0.483991,0.046154
0.485442,0.030769
0.486893,0.066667
0.488345,0.076923
0.489796,0.071795
0.491247,0.061538
0.492698,0.046154
0.494150,0.046154
0.495601,0.035897
0.497052,0.046154
0.498503,0.046154
0.499955,0.082051
0.501406,0.025641
0.502857,0.035897
0.504308,0.041026
0.505760,0.076923
0.507211,0.076923
0.508662,0.030769
0.510113,0.035897
0.511565,0.025641
0.513016,0.046154
0.514467,0.056410
0.515918,0.066667
0.517370,0.046154
0.518821,0.041026
0.520272,0.030769
0.521723,0.035897
0.523175,0.035897
0.524626,0.030769
0.526077,0.030769
0.527528,0.025641
0.528980,0.035897
0.530431,0.025641
0.531882,0.066667
0.533333,0.046154
0.534785,0.030769
0.536236,0.035897
0.537687,0.035897
0.539138,0.056410
0.540590,0.051282
0.542041,0.035897
0.543492,0.030769
0.544943,0.041026
0.546395,0.020513
0.547846,0.035897
0.549297,0.041026
0.550748,0.051282
0.552200,0.061538
0.553651,0.056410
0.555102,0.066667
0.556553,0.051282
0.558005,0.046154
0.559456,0.035897
0.560907,0.030769
0.562358,0.025641
0.563810,0.030769
0.565261,0.030769
0.566712,0.025641
0.568163,0.035897
0.569615,0.051282
0.571066,0.046154
0.572517,0.035897
0.573968,0.035897
0.575420,0.066667
0.576871,0.076923
0.578322,0.051282
0.579773,0.046154
0.581224,0.041026
0.582676,0.035897
0.584127,0.051282
0.585578,0.025641
0.587029,0.035897
0.588481,0.051282
0.589932,0.020513
0.591383,0.056410
0.592834,0.051282
0.594286,0.030769
0.595737,0.030769
0.597188,0.020513
0.598639,0.035897
0.600091,0.041026
0.601542,0.015385
0.602993,0.030769
0.604444,0.056410
0.605896,0.035897
0.607347,0.025641
0.608798,0.051282
0.610249,0.041026
0.611701,0.041026
0.613152,0.051282
0.614603,0.051282
0.616054,0.066667
0.617506,0.046154
0.618957,0.025641
0.620408,0.041026
0.621859,0.041026
0.623311,0.020513
0.624762,0.041026
0.626213,0.025641
0.627664,0.056410
0.629116,0.035897
0.630567,0.025641
0.632018,0.025641
0.633469,0.025641
0.634921,0.035897
0.636372,0.041026
0.637823,0.041026
0.639274,0.046154
0.640726,0.041026
0.642177,0.041026
0.643628,0.041026
0.645079,0.066667
0.646531,0.046154
0.647982,0.041026
0.649433,0.041026
0.650884,0.066667
0.652336,0.046154
0.653787,0.035897
0.655238,0.025641
0.656689,0.035897
0.658141,0.035897
0.659592,0.025641
0.661043,0.030769
0.662494,0.041026
0.663946,0.025641
0.665397,0.035897
0.666848,0.051282
0.668299,0.035897
0.669751,0.030769
0.671202,0.030769
0.672653,0.030769
0.674104,0.025641
0.675556,0.046154
0.677007,0.035897
0.678458,0.046154
0.679909,0.051282
0.681361,0.035897
0.682812,0.035897
0.684263,0.030769
0.685714,0.046154
0.687166,0.041026
0.688617,0.056410
0.690068,0.035897
0.691519,0.051282
0.692971,0.020513
0.694422,0.041026
0.695873,0.056410
0.697324,0.046154
0.698776,0.046154
0.700227,0.041026
0.701678,0.046154
0.703129,0.046154
0.704580,0.030769
0.706032,0.025641
0.707483,0.025641
0.708934,0.041026
0.710385,0.041026
0.711837,0.056410
0.713288,0.051282
0.714739,0.056410
0.716190,0.035897
0.717642,0.061538
0.719093,0.046154
0.720544,0.046154
0.721995,0.071795
0.723447,0.056410
0.724898,0.066667
0.726349,0.071795
0.727800,0.066667
0.729252,0.030769
0.730703,0.035897
0.732154,0.025641
0.733605,0.041026
0.735057,0.041026
0.736508,0.071795
0.737959,0.082051
0.739410,0.025641
0.740862,0.020513
0.742313,0.041026
0.743764,0.020513
0.745215,0.030769
0.746667,0.030769
0.748118,0.046154
0.749569,0.046154
0.751020,0.030769
0.752472,0.041026
0.753923,0.046154
0.755374,0.046154
0.756825,0.035897
0.758277,0.061538
0.759728,0.051282
0.761179,0.066667
0.762630,0.035897
0.764082,0.025641
0.765533,0.041026
0.766984,0.046154
0.768435,0.051282
0.769887,0.051282
0.771338,0.020513
0.772789,0.030769
0.774240,0.035897
0.775692,0.046154
0.777143,0.046154
0.778594,0.056410
0.780045,0.030769
0.781497,0.061538
0.782948,0.061538
0.784399,0.056410
0.785850,0.056410
0.787302,0.025641
0.788753,0.035897
0.790204,0.035897
0.791655,0.035897
0.793107,0.035897
0.794558,0.061538
0.796009,0.035897
0.797460,0.041026
0.798912,0.041026
0.800363,0.035897
0.801814,0.015385
0.803265,0.025641
0.804717,0.041026
0.806168,0.056410
0.807619,0.087179
0.809070,0.015385
0.810522,0.046154
0.811973,0.035897
0.813424,0.041026
0.814875,0.041026
0.816327,0.041026
0.817778,0.046154
0.819229,0.041026
0.820680,0.066667
0.822132,0.061538
0.823583,0.020513
0.825034,0.015385
0.826485,0.030769
0.827937,0.056410
0.829388,0.046154
0.830839,0.030769
0.832290,0.025641
0.833741,0.056410
0.835193,0.051282
0.836644,0.025641
0.838095,0.020513
0.839546,0.020513
0.840998,0.035897
0.842449,0.020513
0.843900,0.051282
0.845351,0.046154
0.846803,0.056410
0.848254,0.046154
0.849705,0.046154
0.851156,0.041026
0.852608,0.041026
0.854059,0.061538
0.855510,0.046154
0.856961,0.056410
0.858413,0.025641
0.859864,0.015385
0.861315,0.020513
0.862766,0.035897
0.864218,0.061538
0.865669,0.051282
0.867120,0.051282
0.868571,0.035897
0.870023,0.015385
0.871474,0.035897
0.872925,0.025641
0.874376,0.066667
0.875828,0.056410
0.877279,0.056410
0.878730,0.051282
0.880181,0.035897
0.881633,0.041026
0.883084,0.046154
0.884535,0.035897
0.885986,0.035897
0.887438,0.035897
0.888889,0.020513
0.890340,0.056410
0.891791,0.030769
0.893243,0.051282
0.894694,0.015385
0.896145,0.030769
0.897596,0.020513
0.899048,0.041026
0.900499,0.041026
0.901950,0.046154
0.903401,0.025641
0.904853,0.046154
0.906304,0.041026
0.907755,0.025641
0.909206,0.030769
0.910658,0.030769
0.912109,0.015385
0.913560,0.030769
0.915011,0.041026
0.916463,0.041026
0.917914,0.061538
0.919365,0.025641
0.920816,0.035897
0.922268,0.046154
0.923719,0.041026
0.925170,0.051282
0.926621,0.056410
0.928073,0.041026
0.929524,0.056410
0.930975,0.056410
0.932426,0.035897
0.933878,0.030769
0.935329,0.025641
0.936780,0.025641
0.938231,0.015385
0.939683,0.020513
0.941134,0.041026
0.942585,0.041026
0.944036,0.020513
0.945488,0.030769
0.946939,0.076923
0.948390,0.015385
0.949841,0.051282
0.951293,0.056410
0.952744,0.051282
0.954195,0.046154
0.955646,0.041026
0.957098,0.025641
0.958549,0.025641
0.960000,0.025641
0.961451,0.051282
0.962902,0.030769
0.964354,0.015385
0.965805,0.035897
0.967256,0.035897
0.968707,0.041026
0.970159,0.046154
0.971610,0.020513
0.973061,0.015385
0.974512,0.020513
0.975964,0.041026
0.977415,0.046154
0.978866,0.041026
0.980317,0.035897
0.981769,0.041026
0.983220,0.015385
0.984671,0.030769
0.986122,0.041026
0.987574,0.041026
0.989025,0.030769
0.990476,0.035897
0.991927,0.041026
0.993379,0.076923
0.994830,0.025641
0.996281,0.030769
0.997732,0.025641
0.999184,0.025641
1.000635,0.020513
1.002086,0.041026
1.003537,0.015385
1.004989,0.061538
1.006440,0.046154
1.007891,0.051282
1.009342,0.030769
1.010794,0.041026
1.012245,0.041026
1.013696,0.041026
1.015147,0.046154
1.016599,0.051282
1.018050,0.041026
1.019501,0.041026
1.020952,0.020513
1.022404,0.020513
1.023855,0.046154
1.025306,0.015385
1.026757,0.035897
1.028209,0.046154
1.029660,0.035897
1.031111,0.030769
1.032562,0.035897
1.034014,0.025641
1.035465,0.020513
1.036916,0.030769
1.038367,0.030769
1.039819,0.056410
1.041270,0.030769
1.042721,0.025641
1.044172,0.056410
1.045624,0.035897
1.047075,0.030769
1.048526,0.025641
1.049977,0.025641
1.051429,0.035897
1.052880,0.025641
1.054331,0.035897
1.055782,0.020513
1.057234,0.041026
1.058685,0.025641
1.060136,0.041026
1.061587,0.035897
1.063039,0.041026
1.064490,0.020513
1.065941,0.041026
1.067392,0.020513
1.068844,0.041026
1.070295,0.025641
1.071746,0.020513
1.073197,0.025641
1.074649,0.035897
1.076100,0.046154
1.077551,0.025641
1.079002,0.025641
1.080454,0.046154
1.081905,0.030769
1.083356,0.035897
1.084807,0.035897
1.086259,0.051282
1.087710,0.041026
1.089161,0.035897
1.090612,0.020513
1.092063,0.020513
1.093515,0.025641
1.094966,0.015385
1.096417,0.025641
1.097868,0.015385
1.099320,0.025641
1.100771,0.030769
1.102222,0.030769
1.103673,0.030769
1.105125,0.025641
1.106576,0.030769
1.108027,0.020513
1.109478,0.051282
1.110930,0.030769
1.112381,0.025641
1.113832,0.041026
1.115283,0.051282
1.116735,0.046154
1.118186,0.020513
1.119637,0.041026
1.121088,0.030769
1.122540,0.046154
1.123991,0.035897
1.125442,0.025641
1.126893,0.046154
1.128345,0.051282
1.129796,0.030769
1.131247,0.035897
1.132698,0.035897
1.134150,0.025641
1.135601,0.035897
1.137052,0.025641
1.138503,0.035897
1.139955,0.030769
1.141406,0.025641
1.142857,0.025641
1.144308,0.035897
1.145760,0.030769
1.147211,0.051282
1.148662,0.051282
1.150113,0.020513
1.151565,0.030769
1.153016,0.035897
1.154467,0.035897
1.155918,0.061538
1.157370,0.046154
1.158821,0.025641
1.160272,0.015385
1.161723,0.025641
1.163175,0.025641
1.164626,0.035897
1.166077,0.041026
1.167528,0.056410
1.168980,0.046154
1.170431,0.025641
1.171882,0.046154
1.173333,0.025641
1.174785,0.015385
1.176236,0.046154
1.177687,0.030769
1.179138,0.046154
1.180590,0.041026
1.182041,0.030769
1.183492,0.046154
1.184943,0.030769
1.186395,0.041026
1.187846,0.051282
1.189297,0.030769
1.190748,0.015385
1.192200,0.025641
1.193651,0.025641
1.195102,0.046154
1.196553,0.066667
1.198005,0.041026
1.199456,0.046154
1.200907,0.025641
1.202358,0.051282
1.203810,0.025641
1.205261,0.025641
1.206712,0.051282
1.208163,0.041026
1.209615,0.030769
1.211066,0.041026
1.212517,0.030769
1.213968,0.030769
1.215420,0.025641
1.216871,0.056410
1.218322,0.046154
1.219773,0.046154
1.221224,0.051282
1.222676,0.071795
1.224127,0.041026
1.225578,0.071795
1.227029,0.041026
1.228481,0.056410
1.229932,0.020513
1.231383,0.030769
1.232834,0.025641
1.234286,0.020513
1.235737,0.025641
1.237188,0.020513
1.238639,0.035897
1.240091,0.035897
1.241542,0.051282
1.242993,0.030769
1.244444,0.041026
1.245896,0.046154
1.247347,0.035897
1.248798,0.041026
1.250249,0.020513
1.251701,0.051282
1.253152,0.056410
1.254603,0.046154
1.256054,0.035897
1.257506,0.035897
1.258957,0.020513
1.260408,0.030769
1.261859,0.020513
1.263311,0.010256
1.264762,0.020513
1.266213,0.041026
1.267664,0.025641
1.269116,0.030769
1.270567,0.041026
1.272018,0.051282
1.273469,0.035897
1.274921,0.035897
1.276372,0.030769
1.277823,0.025641
1.279274,0.025641
1.280726,0.056410
1.282177,0.035897
1.283628,0.035897
1.285079,0.025641
1.286531,0.030769
1.287982,0.025641
1.289433,0.035897
1.290884,0.056410
1.292336,0.056410
1.293787,0.041026
1.295238,0.030769
1.296689,0.041026
1.298141,0.035897
1.299592,0.020513
1.301043,0.025641
1.302494,0.046154
1.303946,0.025641
1.305397,0.051282
1.306848,0.056410
1.308299,0.056410
1.309751,0.015385
1.311202,0.025641
1.312653,0.046154
1.314104,0.046154
1.315556,0.035897
1.317007,0.051282
1.318458,0.035897
1.319909,0.030769
1.321361,0.030769
1.322812,0.035897
1.324263,0.035897
1.325714,0.046154
1.327166,0.056410
1.328617,0.046154
1.330068,0.056410
1.331519,0.025641
1.332971,0.035897
1.334422,0.041026
1.335873,0.030769
1.337324,0.041026
1.338776,0.025641
1.340227,0.041026
1.341678,0.046154
1.343129,0.030769
1.344580,0.015385
1.346032,0.020513
1.347483,0.041026
1.348934,0.046154
1.350385,0.051282
1.351837,0.035897
1.353288,0.041026
1.354739,0.025641
1.356190,0.041026
1.357642,0.035897
1.359093,0.056410
1.360544,0.025641
1.361995,0.035897
1.363447,0.051282
1.364898,0.076923
1.366349,0.010256
1.367800,0.030769
1.369252,0.015385
1.370703,0.030769
1.372154,0.046154
1.373605,0.041026
1.375057,0.035897
1.376508,0.051282
1.377959,0.041026
1.379410,0.030769
1.380862,0.025641
1.382313,0.020513
1.383764,0.035897
1.385215,0.020513
1.386667,0.051282
1.388118,0.056410
1.389569,0.020513
1.391020,0.035897
1.392472,0.020513
1.393923,0.025641
1.395374,0.030769
1.396825,0.076923
1.398277,0.051282
1.399728,0.046154
1.401179,0.030769
1.402630,0.051282
1.404082,0.035897
1.405533,0.030769
1.406984,0.020513
1.408435,0.035897
1.409887,0.046154
1.411338,0.071795
1.412789,0.020513
1.414240,0.041026
1.415692,0.020513
1.417143,0.035897
1.418594,0.046154
1.420045,0.056410
1.421497,0.041026
1.422948,0.082051
1.424399,0.061538
1.425850,0.046154
1.427302,0.056410
1.428753,0.046154
1.430204,0.025641
1.431655,0.020513
1.433107,0.051282
1.434558,0.066667
1.436009,0.025641
1.437460,0.030769
1.438912,0.020513
1.440363,0.025641
1.441814,0.030769
1.443265,0.035897
1.444717,0.051282
1.446168,0.025641
1.447619,0.061538
1.449070,0.056410
1.450522,0.041026
1.451973,0.056410
1.453424,0.056410
1.454875,0.071795
1.456327,0.066667
1.457778,0.035897
1.459229,0.020513
1.460680,0.051282
1.462132,0.051282
1.463583,0.066667
1.465034,0.046154
1.466485,0.046154
1.467937,0.061538
1.469388,0.046154
1.470839,0.035897
1.472290,0.035897
1.473741,0.046154
1.475193,0.035897
1.476644,0.041026
1.478095,0.035897
1.479546,0.041026
1.480998,0.046154
1.482449,0.041026
1.483900,0.071795
1.485351,0.061538
1.486803,0.020513
1.488254,0.030769
1.489705,0.025641
1.491156,0.035897
1.492608,0.025641
1.494059,0.025641
1.495510,0.025641
1.496961,0.025641
