start_time,end_time,pitch_hz,pitch_midi,note_name,confidence
108.762268,109.087347,954.1196,82,A#5,0.8294
112.059501,112.477460,959.6468,82,A#5,0.7664
116.146213,116.239093,358.4262,65,F4,0.3869
118.886168,119.048707,180.2513,54,F#3,0.4008
119.118367,119.211247,237.1561,58,A#3,0.4616
120.697324,120.813424,178.6955,53,F3,0.4854
121.045624,121.138503,179.2131,53,F3,0.5116
128.406349,128.568889,1266.2616,87,D#6,0.3967
128.731429,128.940408,1121.6134,85,C#6,0.5419
130.681905,130.844444,283.6615,61,C#4,0.5090
130.983764,131.076644,286.1311,62,D4,0.5779
131.982222,132.237642,1077.1671,84,C6,0.4510
132.702041,132.934240,1292.1272,88,E6,0.7252
132.934240,133.096780,1273.5969,87,D#6,0.8536
133.236100,133.514739,1902.7440,94,A#6,0.5427
134.397098,134.722177,1280.9748,88,E6,0.6037
134.884717,135.024036,1505.8472,90,F#6,0.4537
135.024036,135.116916,1458.7656,90,F#6,0.5839
139.575147,139.691247,479.8234,70,A#4,0.4925
140.620045,140.712925,1405.0052,89,F6,0.3233
141.827483,141.966803,557.5767,73,C#5,0.4522
143.894059,144.033379,1147.8298,86,D6,0.4196
144.776417,144.892517,357.3911,65,F4,0.5677
145.078277,145.194376,177.6663,53,F3,0.3429
145.217596,145.403356,268.5163,60,C4,0.4647
145.867755,146.285714,640.4874,76,E5,0.6862
146.401814,146.680454,1902.7440,94,A#6,0.4840
147.609252,147.841451,1284.6851,88,E6,0.5001
148.561270,148.979229,236.4731,58,A#3,0.4980
187.779773,187.988753,179.7307,54,F#3,0.6958
188.058413,188.174512,180.7719,54,F#3,0.5641
188.546032,188.755011,352.2687,65,F4,0.4901
188.755011,189.033651,357.3911,65,F4,0.5137
191.262766,191.425306,538.5836,72,C5,0.7737
191.518186,191.611066,143.4787,50,D3,0.5444
192.005805,192.191565,282.0277,61,C#4,0.4616
192.261224,192.493424,286.9622,62,D4,0.4352
193.468662,193.584762,359.4614,66,F#4,0.4065
194.397460,194.676100,302.2698,63,D#4,0.4862
195.883537,196.208617,316.5654,63,D#4,0.7057
