time,division,beat,phase
92.101950,16,225,2
92.101950,32,225,4
92.151293,32,225,5
92.200635,16,225,3
92.200635,32,225,6
92.249977,32,225,7
92.299320,4,226,0
92.299320,8,226,0
92.299320,16,226,0
92.299320,32,226,0
92.351565,32,226,1
92.403810,16,226,1
92.403810,32,226,2
92.456054,32,226,3
92.508299,8,226,1
92.508299,16,226,2
92.508299,32,226,4
92.560544,32,226,5
92.612789,16,226,3
92.612789,32,226,6
92.665034,32,226,7
92.717279,4,227,0
92.717279,8,227,0
92.717279,16,227,0
92.717279,32,227,0
92.768073,32,227,1
92.818866,16,227,1
92.818866,32,227,2
92.869660,32,227,3
92.920454,8,227,1
92.920454,16,227,2
92.920454,32,227,4
92.971247,32,227,5
93.022041,16,227,3
93.022041,32,227,6
93.072834,32,227,7
93.123628,4,228,0
93.123628,8,228,0
93.123628,16,228,0
93.123628,32,228,0
93.177324,32,228,1
93.231020,16,228,1
93.231020,32,228,2
93.284717,32,228,3
93.338413,8,228,1
93.338413,16,228,2
93.338413,32,228,4
93.392109,32,228,5
93.445805,16,228,3
93.445805,32,228,6
93.499501,32,228,7
93.553197,4,229,0
93.553197,8,229,0
93.553197,16,229,0
93.553197,32,229,0
93.605442,32,229,1
93.657687,16,229,1
93.657687,32,229,2
93.709932,32,229,3
93.762177,8,229,1
93.762177,16,229,2
93.762177,32,229,4
93.814422,32,229,5
93.866667,16,229,3
93.866667,32,229,6
93.918912,32,229,7
93.971156,4,230,0
93.971156,8,230,0
93.971156,16,230,0
93.971156,32,230,0
94.020499,32,230,1
94.069841,16,230,1
94.069841,32,230,2
94.119184,32,230,3
94.168526,8,230,1
94.168526,16,230,2
94.168526,32,230,4
94.217868,32,230,5
94.267211,16,230,3
94.267211,32,230,6
94.316553,32,230,7
94.365896,4,231,0
94.365896,8,231,0
94.365896,16,231,0
94.365896,32,231,0
94.418141,32,231,1
94.470385,16,231,1
94.470385,32,231,2
94.522630,32,231,3
94.574875,8,231,1
94.574875,16,231,2
94.574875,32,231,4
94.627120,32,231,5
94.679365,16,231,3
94.679365,32,231,6
94.731610,32,231,7
94.783855,4,232,0
94.783855,8,232,0
94.783855,16,232,0
94.783855,32,232,0
94.836100,32,232,1
94.888345,16,232,1
94.888345,32,232,2
94.940590,32,232,3
94.992834,8,232,1
94.992834,16,232,2
94.992834,32,232,4
95.045079,32,232,5
95.097324,16,232,3
95.097324,32,232,6
95.149569,32,232,7
95.201814,4,233,0
95.201814,8,233,0
95.201814,16,233,0
95.201814,32,233,0
95.251156,32,233,1
95.300499,16,233,1
95.300499,32,233,2
95.349841,32,233,3
95.399184,8,233,1
95.399184,16,233,2
95.399184,32,233,4
95.448526,32,233,5
95.497868,16,233,3
95.497868,32,233,6
95.547211,32,233,7
95.596553,4,234,0
95.596553,8,234,0
95.596553,16,234,0
95.596553,32,234,0
95.648798,32,234,1
95.701043,16,234,1
95.701043,32,234,2
95.753288,32,234,3
95.805533,8,234,1
95.805533,16,234,2
95.805533,32,234,4
95.857778,32,234,5
95.910023,16,234,3
95.910023,32,234,6
95.962268,32,234,7
96.014512,4,235,0
96.014512,8,235,0
96.014512,16,235,0
96.014512,32,235,0
96.066757,32,235,1
96.119002,16,235,1
96.119002,32,235,2
96.171247,32,235,3
96.223492,8,235,1
96.223492,16,235,2
96.223492,32,235,4
96.275737,32,235,5
96.327982,16,235,3
96.327982,32,235,6
96.380227,32,235,7
96.432472,4,236,0
96.432472,8,236,0
96.432472,16,236,0
96.432472,32,236,0
96.481814,32,236,1
96.531156,16,236,1
96.531156,32,236,2
96.580499,32,236,3
96.629841,8,236,1
96.629841,16,236,2
96.629841,32,236,4
96.679184,32,236,5
96.728526,16,236,3
96.728526,32,236,6
96.777868,32,236,7
96.827211,4,237,0
96.827211,8,237,0
96.827211,16,237,0
96.827211,32,237,0
96.880907,32,237,1
96.934603,16,237,1
96.934603,32,237,2
96.988299,32,237,3
97.041995,8,237,1
97.041995,16,237,2
97.041995,32,237,4
97.095692,32,237,5
97.149388,16,237,3
97.149388,32,237,6
97.203084,32,237,7
97.256780,4,238,0
97.256780,8,238,0
97.256780,16,238,0
97.256780,32,238,0
97.307574,32,238,1
97.358367,16,238,1
97.358367,32,238,2
97.409161,32,238,3
97.459955,8,238,1
97.459955,16,238,2
97.459955,32,238,4
97.510748,32,238,5
97.561542,16,238,3
97.561542,32,238,6
97.612336,32,238,7
97.663129,4,239,0
97.663129,8,239,0
97.663129,16,239,0
97.663129,32,239,0
97.713923,32,239,1
97.764717,16,239,1
97.764717,32,239,2
97.815510,32,239,3
97.866304,8,239,1
97.866304,16,239,2
97.866304,32,239,4
97.917098,32,239,5
97.967891,16,239,3
97.967891,32,239,6
98.018685,32,239,7
98.069478,4,240,0
98.069478,8,240,0
98.069478,16,240,0
98.069478,32,240,0
98.121723,32,240,1
98.173968,16,240,1
98.173968,32,240,2
98.226213,32,240,3
98.278458,8,240,1
98.278458,16,240,2
98.278458,32,240,4
98.330703,32,240,5
98.382948,16,240,3
98.382948,32,240,6
98.435193,32,240,7
98.487438,4,241,0
98.487438,8,241,0
98.487438,16,241,0
98.487438,32,241,0
98.538231,32,241,1
98.589025,16,241,1
98.589025,32,241,2
98.639819,32,241,3
98.690612,8,241,1
98.690612,16,241,2
98.690612,32,241,4
98.741406,32,241,5
98.792200,16,241,3
98.792200,32,241,6
98.842993,32,241,7
98.893787,4,242,0
98.893787,8,242,0
98.893787,16,242,0
98.893787,32,242,0
98.944580,32,242,1
98.995374,16,242,1
98.995374,32,242,2
99.046168,32,242,3
99.096961,8,242,1
99.096961,16,242,2
99.096961,32,242,4
99.147755,32,242,5
99.198549,16,242,3
99.198549,32,242,6
99.249342,32,242,7
99.300136,4,243,0
99.300136,8,243,0
99.300136,16,243,0
99.300136,32,243,0
99.350930,32,243,1
99.401723,16,243,1
99.401723,32,243,2
99.452517,32,243,3
99.503311,8,243,1
99.503311,16,243,2
99.503311,32,243,4
99.554104,32,243,5
99.604898,16,243,3
99.604898,32,243,6
99.655692,32,243,7
99.706485,4,244,0
99.706485,8,244,0
99.706485,16,244,0
99.706485,32,244,0
99.760181,32,244,1
99.813878,16,244,1
99.813878,32,244,2
99.867574,32,244,3
99.921270,8,244,1
99.921270,16,244,2
99.921270,32,244,4
99.974966,32,244,5
100.028662,16,244,3
100.028662,32,244,6
100.082358,32,244,7
100.136054,4,245,0
100.136054,8,245,0
100.136054,16,245,0
100.136054,32,245,0
100.188299,32,245,1
100.240544,16,245,1
100.240544,32,245,2
100.292789,32,245,3
100.345034,8,245,1
100.345034,16,245,2
100.345034,32,245,4
100.397279,32,245,5
100.449524,16,245,3
100.449524,32,245,6
100.501769,32,245,7
100.554014,4,246,0
100.554014,8,246,0
100.554014,16,246,0
100.554014,32,246,0
100.603356,32,246,1
100.652698,16,246,1
100.652698,32,246,2
100.702041,32,246,3
100.751383,8,246,1
100.751383,16,246,2
100.751383,32,246,4
100.800726,32,246,5
100.850068,16,246,3
100.850068,32,246,6
100.899410,32,246,7
100.948753,4,247,0
100.948753,8,247,0
100.948753,16,247,0
100.948753,32,247,0
101.000998,32,247,1
101.053243,16,247,1
101.053243,32,247,2
101.105488,32,247,3
101.157732,8,247,1
101.157732,16,247,2
101.157732,32,247,4
101.209977,32,247,5
101.262222,16,247,3
101.262222,32,247,6
101.314467,32,247,7
101.366712,4,248,0
101.366712,8,248,0
101.366712,16,248,0
101.366712,32,248,0
101.418957,32,248,1
101.471202,16,248,1
101.471202,32,248,2
101.523447,32,248,3
101.575692,8,248,1
101.575692,16,248,2
101.575692,32,248,4
101.627937,32,248,5
101.680181,16,248,3
101.680181,32,248,6
101.732426,32,248,7
101.784671,4,249,0
101.784671,8,249,0
101.784671,16,249,0
101.784671,32,249,0
101.834014,32,249,1
101.883356,16,249,1
101.883356,32,249,2
101.932698,32,249,3
101.982041,8,249,1
101.982041,16,249,2
101.982041,32,249,4
102.031383,32,249,5
102.080726,16,249,3
102.080726,32,249,6
102.130068,32,249,7
102.179410,4,250,0
102.179410,8,250,0
102.179410,16,250,0
102.179410,32,250,0
102.231655,32,250,1
102.283900,16,250,1
102.283900,32,250,2
102.336145,32,250,3
102.388390,8,250,1
102.388390,16,250,2
102.388390,32,250,4
102.440635,32,250,5
102.492880,16,250,3
102.492880,32,250,6
102.545125,32,250,7
102.597370,4,251,0
102.597370,8,251,0
102.597370,16,251,0
102.597370,32,251,0
102.648163,32,251,1
102.698957,16,251,1
102.698957,32,251,2
102.749751,32,251,3
102.800544,8,251,1
102.800544,16,251,2
102.800544,32,251,4
102.851338,32,251,5
102.902132,16,251,3
102.902132,32,251,6
102.952925,32,251,7
103.003719,4,252,0
103.003719,8,252,0
103.003719,16,252,0
103.003719,32,252,0
103.054512,32,252,1
103.105306,16,252,1
103.105306,32,252,2
103.156100,32,252,3
103.206893,8,252,1
103.206893,16,252,2
103.206893,32,252,4
103.257687,32,252,5
103.308481,16,252,3
103.308481,32,252,6
103.359274,32,252,7
103.410068,4,253,0
103.410068,8,253,0
103.410068,16,253,0
103.410068,32,253,0
103.463764,32,253,1
103.517460,16,253,1
103.517460,32,253,2
103.571156,32,253,3
103.624853,8,253,1
103.624853,16,253,2
103.624853,32,253,4
103.678549,32,253,5
103.732245,16,253,3
103.732245,32,253,6
103.785941,32,253,7
103.839637,4,254,0
103.839637,8,254,0
103.839637,16,254,0
103.839637,32,254,0
103.890431,32,254,1
103.941224,16,254,1
103.941224,32,254,2
103.992018,32,254,3
104.042812,8,254,1
104.042812,16,254,2
104.042812,32,254,4
104.093605,32,254,5
104.144399,16,254,3
104.144399,32,254,6
104.195193,32,254,7
104.245986,4,255,0
104.245986,8,255,0
104.245986,16,255,0
104.245986,32,255,0
104.296780,32,255,1
104.347574,16,255,1
104.347574,32,255,2
104.398367,32,255,3
104.449161,8,255,1
104.449161,16,255,2
104.449161,32,255,4
104.499955,32,255,5
104.550748,16,255,3
104.550748,32,255,6
104.601542,32,255,7
104.652336,4,256,0
104.652336,8,256,0
104.652336,16,256,0
104.652336,32,256,0
104.704580,32,256,1
104.756825,16,256,1
104.756825,32,256,2
104.809070,32,256,3
104.861315,8,256,1
104.861315,16,256,2
104.861315,32,256,4
104.913560,32,256,5
104.965805,16,256,3
104.965805,32,256,6
105.018050,32,256,7
105.070295,4,257,0
105.070295,8,257,0
105.070295,16,257,0
105.070295,32,257,0
105.121088,32,257,1
105.171882,16,257,1
105.171882,32,257,2
105.222676,32,257,3
105.273469,8,257,1
105.273469,16,257,2
105.273469,32,257,4
105.324263,32,257,5
105.375057,16,257,3
105.375057,32,257,6
105.425850,32,257,7
105.476644,4,258,0
105.476644,8,258,0
105.476644,16,258,0
105.476644,32,258,0
105.527438,32,258,1
105.578231,16,258,1
105.578231,32,258,2
105.629025,32,258,3
105.679819,8,258,1
105.679819,16,258,2
105.679819,32,258,4
105.730612,32,258,5
105.781406,16,258,3
105.781406,32,258,6
105.832200,32,258,7
105.882993,4,259,0
105.882993,8,259,0
105.882993,16,259,0
105.882993,32,259,0
105.933787,32,259,1
105.984580,16,259,1
105.984580,32,259,2
106.035374,32,259,3
106.086168,8,259,1
106.086168,16,259,2
106.086168,32,259,4
106.136961,32,259,5
106.187755,16,259,3
106.187755,32,259,6
106.238549,32,259,7
106.289342,4,260,0
106.289342,8,260,0
106.289342,16,260,0
106.289342,32,260,0
106.343039,32,260,1
106.396735,16,260,1
106.396735,32,260,2
106.450431,32,260,3
106.504127,8,260,1
106.504127,16,260,2
106.504127,32,260,4
106.557823,32,260,5
106.611519,16,260,3
106.611519,32,260,6
106.665215,32,260,7
106.718912,4,261,0
106.718912,8,261,0
106.718912,16,261,0
106.718912,32,261,0
106.771156,32,261,1
106.823401,16,261,1
106.823401,32,261,2
106.875646,32,261,3
106.927891,8,261,1
106.927891,16,261,2
106.927891,32,261,4
106.980136,32,261,5
107.032381,16,261,3
107.032381,32,261,6
107.084626,32,261,7
107.136871,4,262,0
107.136871,8,262,0
107.136871,16,262,0
107.136871,32,262,0
107.186213,32,262,1
107.235556,16,262,1
107.235556,32,262,2
107.284898,32,262,3
107.334240,8,262,1
107.334240,16,262,2
107.334240,32,262,4
107.383583,32,262,5
107.432925,16,262,3
107.432925,32,262,6
107.482268,32,262,7
107.531610,4,263,0
107.531610,8,263,0
107.531610,16,263,0
107.531610,32,263,0
107.583855,32,263,1
107.636100,16,263,1
107.636100,32,263,2
107.688345,32,263,3
107.740590,8,263,1
107.740590,16,263,2
107.740590,32,263,4
107.792834,32,263,5
107.845079,16,263,3
107.845079,32,263,6
107.897324,32,263,7
107.949569,4,264,0
107.949569,8,264,0
107.949569,16,264,0
107.949569,32,264,0
108.001814,32,264,1
108.054059,16,264,1
108.054059,32,264,2
108.106304,32,264,3
108.158549,8,264,1
108.158549,16,264,2
108.158549,32,264,4
108.210794,32,264,5
108.263039,16,264,3
108.263039,32,264,6
108.315283,32,264,7
108.367528,4,265,0
108.367528,8,265,0
108.367528,16,265,0
108.367528,32,265,0
108.416871,32,265,1
108.466213,16,265,1
108.466213,32,265,2
108.515556,32,265,3
108.564898,8,265,1
108.564898,16,265,2
108.564898,32,265,4
108.614240,32,265,5
108.663583,16,265,3
108.663583,32,265,6
108.712925,32,265,7
108.762268,4,266,0
108.762268,8,266,0
108.762268,16,266,0
108.762268,32,266,0
108.814512,32,266,1
108.866757,16,266,1
108.866757,32,266,2
108.919002,32,266,3
108.971247,8,266,1
108.971247,16,266,2
108.971247,32,266,4
109.023492,32,266,5
109.075737,16,266,3
109.075737,32,266,6
109.127982,32,266,7
109.180227,4,267,0
109.180227,8,267,0
109.180227,16,267,0
109.180227,32,267,0
109.231020,32,267,1
109.281814,16,267,1
109.281814,32,267,2
109.332608,32,267,3
109.383401,8,267,1
109.383401,16,267,2
109.383401,32,267,4
109.434195,32,267,5
109.484989,16,267,3
109.484989,32,267,6
109.535782,32,267,7
109.586576,4,268,0
109.586576,8,268,0
109.586576,16,268,0
109.586576,32,268,0
109.637370,32,268,1
109.688163,16,268,1
109.688163,32,268,2
109.738957,32,268,3
109.789751,8,268,1
109.789751,16,268,2
109.789751,32,268,4
109.840544,32,268,5
109.891338,16,268,3
109.891338,32,268,6
109.942132,32,268,7
109.992925,4,269,0
109.992925,8,269,0
109.992925,16,269,0
109.992925,32,269,0
110.046621,32,269,1
110.100317,16,269,1
110.100317,32,269,2
110.154014,32,269,3
110.207710,8,269,1
110.207710,16,269,2
110.207710,32,269,4
110.261406,32,269,5
110.315102,16,269,3
110.315102,32,269,6
110.368798,32,269,7
110.422494,4,270,0
110.422494,8,270,0
110.422494,16,270,0
110.422494,32,270,0
110.473288,32,270,1
110.524082,16,270,1
110.524082,32,270,2
110.574875,32,270,3
110.625669,8,270,1
110.625669,16,270,2
110.625669,32,270,4
110.676463,32,270,5
110.727256,16,270,3
110.727256,32,270,6
110.778050,32,270,7
110.828844,4,271,0
110.828844,8,271,0
110.828844,16,271,0
110.828844,32,271,0
110.879637,32,271,1
110.930431,16,271,1
110.930431,32,271,2
110.981224,32,271,3
111.032018,8,271,1
111.032018,16,271,2
111.032018,32,271,4
111.082812,32,271,5
111.133605,16,271,3
111.133605,32,271,6
111.184399,32,271,7
111.235193,4,272,0
111.235193,8,272,0
111.235193,16,272,0
111.235193,32,272,0
111.287438,32,272,1
111.339683,16,272,1
111.339683,32,272,2
111.391927,32,272,3
111.444172,8,272,1
111.444172,16,272,2
111.444172,32,272,4
111.496417,32,272,5
111.548662,16,272,3
111.548662,32,272,6
111.600907,32,272,7
111.653152,4,273,0
111.653152,8,273,0
111.653152,16,273,0
111.653152,32,273,0
111.702494,32,273,1
111.751837,16,273,1
111.751837,32,273,2
111.801179,32,273,3
111.850522,8,273,1
111.850522,16,273,2
111.850522,32,273,4
111.899864,32,273,5
111.949206,16,273,3
111.949206,32,273,6
111.998549,32,273,7
112.047891,4,274,0
112.047891,8,274,0
112.047891,16,274,0
112.047891,32,274,0
112.101587,32,274,1
112.155283,16,274,1
112.155283,32,274,2
112.208980,32,274,3
112.262676,8,274,1
112.262676,16,274,2
112.262676,32,274,4
112.316372,32,274,5
112.370068,16,274,3
112.370068,32,274,6
112.423764,32,274,7
112.477460,4,275,0
112.477460,8,275,0
112.477460,16,275,0
112.477460,32,275,0
112.528254,32,275,1
112.579048,16,275,1
112.579048,32,275,2
112.629841,32,275,3
112.680635,8,275,1
112.680635,16,275,2
112.680635,32,275,4
112.731429,32,275,5
112.782222,16,275,3
112.782222,32,275,6
112.833016,32,275,7
112.883810,4,276,0
112.883810,8,276,0
112.883810,16,276,0
112.883810,32,276,0
112.937506,32,276,1
112.991202,16,276,1
112.991202,32,276,2
113.044898,32,276,3
113.098594,8,276,1
113.098594,16,276,2
113.098594,32,276,4
113.152290,32,276,5
113.205986,16,276,3
113.205986,32,276,6
113.259683,32,276,7
113.313379,4,277,0
113.313379,8,277,0
113.313379,16,277,0
113.313379,32,277,0
113.364172,32,277,1
113.414966,16,277,1
113.414966,32,277,2
113.465760,32,277,3
113.516553,8,277,1
113.516553,16,277,2
113.516553,32,277,4
113.567347,32,277,5
113.618141,16,277,3
113.618141,32,277,6
113.668934,32,277,7
113.719728,4,278,0
113.719728,8,278,0
113.719728,16,278,0
113.719728,32,278,0
113.770522,32,278,1
113.821315,16,278,1
113.821315,32,278,2
113.872109,32,278,3
113.922902,8,278,1
113.922902,16,278,2
113.922902,32,278,4
113.973696,32,278,5
114.024490,16,278,3
114.024490,32,278,6
114.075283,32,278,7
114.126077,4,279,0
114.126077,8,279,0
114.126077,16,279,0
114.126077,32,279,0
114.178322,32,279,1
114.230567,16,279,1
114.230567,32,279,2
114.282812,32,279,3
114.335057,8,279,1
114.335057,16,279,2
114.335057,32,279,4
114.387302,32,279,5
114.439546,16,279,3
114.439546,32,279,6
114.491791,32,279,7
114.544036,4,280,0
114.544036,8,280,0
114.544036,16,280,0
114.544036,32,280,0
114.593379,32,280,1
114.642721,16,280,1
114.642721,32,280,2
114.692063,32,280,3
114.741406,8,280,1
114.741406,16,280,2
114.741406,32,280,4
114.790748,32,280,5
114.840091,16,280,3
114.840091,32,280,6
114.889433,32,280,7
114.938776,4,281,0
114.938776,8,281,0
114.938776,16,281,0
114.938776,32,281,0
114.989569,32,281,1
115.040363,16,281,1
115.040363,32,281,2
115.091156,32,281,3
115.141950,8,281,1
115.141950,16,281,2
115.141950,32,281,4
115.192744,32,281,5
115.243537,16,281,3
115.243537,32,281,6
115.294331,32,281,7
115.345125,4,282,0
115.345125,8,282,0
115.345125,16,282,0
115.345125,32,282,0
115.397370,32,282,1
115.449615,16,282,1
115.449615,32,282,2
115.501859,32,282,3
115.554104,8,282,1
115.554104,16,282,2
115.554104,32,282,4
115.606349,32,282,5
115.658594,16,282,3
115.658594,32,282,6
115.710839,32,282,7
115.763084,4,283,0
115.763084,8,283,0
115.763084,16,283,0
115.763084,32,283,0
115.815329,32,283,1
115.867574,16,283,1
115.867574,32,283,2
115.919819,32,283,3
115.972063,8,283,1
115.972063,16,283,2
115.972063,32,283,4
116.024308,32,283,5
116.076553,16,283,3
116.076553,32,283,6
116.128798,32,283,7
116.181043,4,284,0
116.181043,8,284,0
116.181043,16,284,0
116.181043,32,284,0
116.230385,32,284,1
116.279728,16,284,1
116.279728,32,284,2
116.329070,32,284,3
116.378413,8,284,1
116.378413,16,284,2
116.378413,32,284,4
116.427755,32,284,5
116.477098,16,284,3
116.477098,32,284,6
116.526440,32,284,7
116.575782,4,285,0
116.575782,8,285,0
116.575782,16,285,0
116.575782,32,285,0
116.629478,32,285,1
116.683175,16,285,1
116.683175,32,285,2
116.736871,32,285,3
116.790567,8,285,1
116.790567,16,285,2
116.790567,32,285,4
116.844263,32,285,5
116.897959,16,285,3
116.897959,32,285,6
116.951655,32,285,7
117.005351,4,286,0
117.005351,8,286,0
117.005351,16,286,0
117.005351,32,286,0
117.056145,32,286,1
117.106939,16,286,1
117.106939,32,286,2
117.157732,32,286,3
117.208526,8,286,1
117.208526,16,286,2
117.208526,32,286,4
117.259320,32,286,5
117.310113,16,286,3
117.310113,32,286,6
117.360907,32,286,7
117.411701,4,287,0
117.411701,8,287,0
117.411701,16,287,0
117.411701,32,287,0
117.462494,32,287,1
117.513288,16,287,1
117.513288,32,287,2
117.564082,32,287,3
117.614875,8,287,1
117.614875,16,287,2
117.614875,32,287,4
117.665669,32,287,5
117.716463,16,287,3
117.716463,32,287,6
117.767256,32,287,7
117.818050,4,288,0
117.818050,8,288,0
117.818050,16,288,0
117.818050,32,288,0
117.870295,32,288,1
117.922540,16,288,1
117.922540,32,288,2
117.974785,32,288,3
118.027029,8,288,1
118.027029,16,288,2
118.027029,32,288,4
118.079274,32,288,5
118.131519,16,288,3
118.131519,32,288,6
118.183764,32,288,7
118.236009,4,289,0
118.236009,8,289,0
118.236009,16,289,0
118.236009,32,289,0
118.286803,32,289,1
118.337596,16,289,1
118.337596,32,289,2
118.388390,32,289,3
118.439184,8,289,1
118.439184,16,289,2
118.439184,32,289,4
118.489977,32,289,5
118.540771,16,289,3
118.540771,32,289,6
118.591565,32,289,7
118.642358,4,290,0
118.642358,8,290,0
118.642358,16,290,0
118.642358,32,290,0
118.693152,32,290,1
118.743946,16,290,1
118.743946,32,290,2
118.794739,32,290,3
118.845533,8,290,1
118.845533,16,290,2
118.845533,32,290,4
118.896327,32,290,5
118.947120,16,290,3
118.947120,32,290,6
118.997914,32,290,7
119.048707,4,291,0
119.048707,8,291,0
119.048707,16,291,0
119.048707,32,291,0
119.100952,32,291,1
119.153197,16,291,1
119.153197,32,291,2
119.205442,32,291,3
119.257687,8,291,1
119.257687,16,291,2
119.257687,32,291,4
119.309932,32,291,5
119.362177,16,291,3
119.362177,32,291,6
119.414422,32,291,7
119.466667,4,292,0
119.466667,8,292,0
119.466667,16,292,0
119.466667,32,292,0
119.518912,32,292,1
119.571156,16,292,1
119.571156,32,292,2
119.623401,32,292,3
119.675646,8,292,1
119.675646,16,292,2
119.675646,32,292,4
119.727891,32,292,5
119.780136,16,292,3
119.780136,32,292,6
119.832381,32,292,7
119.884626,4,293,0
119.884626,8,293,0
119.884626,16,293,0
119.884626,32,293,0
119.936871,32,293,1
119.989116,16,293,1
119.989116,32,293,2
120.041361,32,293,3
120.093605,8,293,1
120.093605,16,293,2
120.093605,32,293,4
120.145850,32,293,5
120.198095,16,293,3
120.198095,32,293,6
120.250340,32,293,7
120.302585,4,294,0
120.302585,8,294,0
120.302585,16,294,0
120.302585,32,294,0
120.351927,32,294,1
120.401270,16,294,1
120.401270,32,294,2
120.450612,32,294,3
120.499955,8,294,1
120.499955,16,294,2
120.499955,32,294,4
120.549297,32,294,5
120.598639,16,294,3
120.598639,32,294,6
120.647982,32,294,7
120.697324,4,295,0
120.697324,8,295,0
120.697324,16,295,0
120.697324,32,295,0
120.749569,32,295,1
120.801814,16,295,1
120.801814,32,295,2
120.854059,32,295,3
120.906304,8,295,1
120.906304,16,295,2
120.906304,32,295,4
120.958549,32,295,5
121.010794,16,295,3
121.010794,32,295,6
121.063039,32,295,7
121.115283,4,296,0
121.115283,8,296,0
121.115283,16,296,0
121.115283,32,296,0
121.167528,32,296,1
121.219773,16,296,1
121.219773,32,296,2
121.272018,32,296,3
121.324263,8,296,1
121.324263,16,296,2
121.324263,32,296,4
121.376508,32,296,5
121.428753,16,296,3
121.428753,32,296,6
121.480998,32,296,7
121.533243,4,297,0
121.533243,8,297,0
121.533243,16,297,0
121.533243,32,297,0
121.582585,32,297,1
121.631927,16,297,1
121.631927,32,297,2
121.681270,32,297,3
121.730612,8,297,1
121.730612,16,297,2
121.730612,32,297,4
121.779955,32,297,5
121.829297,16,297,3
121.829297,32,297,6
121.878639,32,297,7
121.927982,4,298,0
121.927982,8,298,0
121.927982,16,298,0
121.927982,32,298,0
121.980227,32,298,1
122.032472,16,298,1
122.032472,32,298,2
122.084717,32,298,3
122.136961,8,298,1
122.136961,16,298,2
122.136961,32,298,4
122.189206,32,298,5
122.241451,16,298,3
122.241451,32,298,6
122.293696,32,298,7
122.345941,4,299,0
122.345941,8,299,0
122.345941,16,299,0
122.345941,32,299,0
122.398186,32,299,1
122.450431,16,299,1
122.450431,32,299,2
122.502676,32,299,3
122.554921,8,299,1
122.554921,16,299,2
122.554921,32,299,4
122.607166,32,299,5
122.659410,16,299,3
122.659410,32,299,6
122.711655,32,299,7
122.763900,4,300,0
122.763900,8,300,0
122.763900,16,300,0
122.763900,32,300,0
122.814694,32,300,1
122.865488,16,300,1
122.865488,32,300,2
122.916281,32,300,3
122.967075,8,300,1
122.967075,16,300,2
122.967075,32,300,4
123.017868,32,300,5
123.068662,16,300,3
123.068662,32,300,6
123.119456,32,300,7
123.170249,4,301,0
123.170249,8,301,0
123.170249,16,301,0
123.170249,32,301,0
123.222494,32,301,1
123.274739,16,301,1
123.274739,32,301,2
123.326984,32,301,3
123.379229,8,301,1
123.379229,16,301,2
123.379229,32,301,4
123.431474,32,301,5
123.483719,16,301,3
123.483719,32,301,6
123.535964,32,301,7
123.588209,4,302,0
123.588209,8,302,0
123.588209,16,302,0
123.588209,32,302,0
123.639002,32,302,1
123.689796,16,302,1
123.689796,32,302,2
123.740590,32,302,3
123.791383,8,302,1
123.791383,16,302,2
123.791383,32,302,4
123.842177,32,302,5
123.892971,16,302,3
123.892971,32,302,6
123.943764,32,302,7
123.994558,4,303,0
123.994558,8,303,0
123.994558,16,303,0
123.994558,32,303,0
124.045351,32,303,1
124.096145,16,303,1
124.096145,32,303,2
124.146939,32,303,3
124.197732,8,303,1
124.197732,16,303,2
124.197732,32,303,4
124.248526,32,303,5
124.299320,16,303,3
124.299320,32,303,6
124.350113,32,303,7
124.400907,4,304,0
124.400907,8,304,0
124.400907,16,304,0
124.400907,32,304,0
124.453152,32,304,1
124.505397,16,304,1
124.505397,32,304,2
124.557642,32,304,3
124.609887,8,304,1
124.609887,16,304,2
124.609887,32,304,4
124.662132,32,304,5
124.714376,16,304,3
124.714376,32,304,6
124.766621,32,304,7
124.818866,4,305,0
124.818866,8,305,0
124.818866,16,305,0
124.818866,32,305,0
124.869660,32,305,1
124.920454,16,305,1
124.920454,32,305,2
124.971247,32,305,3
125.022041,8,305,1
125.022041,16,305,2
125.022041,32,305,4
125.072834,32,305,5
125.123628,16,305,3
125.123628,32,305,6
125.174422,32,305,7
125.225215,4,306,0
125.225215,8,306,0
125.225215,16,306,0
125.225215,32,306,0
125.276009,32,306,1
125.326803,16,306,1
125.326803,32,306,2
125.377596,32,306,3
125.428390,8,306,1
125.428390,16,306,2
125.428390,32,306,4
125.479184,32,306,5
125.529977,16,306,3
125.529977,32,306,6
125.580771,32,306,7
125.631565,4,307,0
125.631565,8,307,0
125.631565,16,307,0
125.631565,32,307,0
125.683810,32,307,1
125.736054,16,307,1
125.736054,32,307,2
125.788299,32,307,3
125.840544,8,307,1
125.840544,16,307,2
125.840544,32,307,4
125.892789,32,307,5
125.945034,16,307,3
125.945034,32,307,6
125.997279,32,307,7
126.049524,4,308,0
126.049524,8,308,0
126.049524,16,308,0
126.049524,32,308,0
126.101769,32,308,1
126.154014,16,308,1
126.154014,32,308,2
126.206259,32,308,3
126.258503,8,308,1
126.258503,16,308,2
126.258503,32,308,4
126.310748,32,308,5
126.362993,16,308,3
126.362993,32,308,6
126.415238,32,308,7
126.467483,4,309,0
126.467483,8,309,0
126.467483,16,309,0
126.467483,32,309,0
126.518277,32,309,1
126.569070,16,309,1
126.569070,32,309,2
126.619864,32,309,3
126.670658,8,309,1
126.670658,16,309,2
126.670658,32,309,4
126.721451,32,309,5
126.772245,16,309,3
126.772245,32,309,6
126.823039,32,309,7
126.873832,4,310,0
126.873832,8,310,0
126.873832,16,310,0
126.873832,32,310,0
126.924626,32,310,1
