index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,timbre_cluster,transient_cluster,transient_cluster_k2,transient_cluster_k3,transient_cluster_k4,transient_cluster_k5,transient_cluster_k6,transient_cluster_k7,transient_cluster_k8
284,113.104399,0.278639,0.236690,1549.803,2826.879,2965.892,0.015195,69.296,0.0100,-198.029388,146.305969,-35.987511,-4.903279,-3.377117,26.589771,19.456663,16.782541,16.669420,27.203674,24.638330,26.162212,18.275085,unpitched,dark,medium,medium,2,0,0,1,1,1,1,1,1
285,113.383039,0.719819,0.248038,1504.364,2750.781,2679.865,0.018927,70.101,0.0100,-192.059311,152.886292,-49.705769,3.033162,1.241460,14.551851,10.020105,12.099632,26.581858,33.093693,26.309389,21.033247,9.698910,unpitched,dark,medium,long,2,0,0,1,1,1,1,1,1
286,114.102857,1.000000,0.241898,1409.174,2557.006,2769.580,0.019817,70.507,0.0100,-206.839798,157.546051,-34.475452,1.326542,-1.377107,13.383726,18.774012,13.053328,14.957553,17.724468,20.960329,23.678972,14.621954,unpitched,dark,medium,long,2,0,0,1,1,1,1,1,1
287,115.333515,0.383129,0.383213,1655.821,3255.314,3108.162,0.012451,79.371,0.0166,-138.025757,157.103012,-8.963766,36.003391,16.006844,12.295250,18.106583,13.717234,19.034132,10.039836,3.104544,9.155331,2.363111,unpitched,dark,loud,medium,3,0,0,0,0,0,0,0,0
288,115.716644,0.441179,0.242733,1930.032,4239.280,3427.870,0.021146,79.141,0.0104,-159.995087,150.859756,-3.977197,30.416744,3.334268,8.655890,12.870182,14.429461,23.449018,13.881310,9.468973,18.626640,11.159532,unpitched,dark,medium,long,0,0,0,1,1,0,1,0,1
289,116.157823,0.197370,0.206095,3098.846,6345.117,3647.663,0.050347,80.061,0.0100,-115.485382,121.065346,-25.858011,45.192432,-2.943892,21.259119,9.066476,15.618378,18.626265,15.225394,10.066982,21.901907,4.763388,unpitched,mid,medium,short,3,1,1,2,2,3,3,3,4
290,116.355193,0.638549,0.290326,2176.005,4574.268,3380.461,0.018511,79.141,0.0112,-146.949707,133.555817,-26.911579,28.142910,5.972505,27.919268,22.009155,17.700441,23.144915,16.977739,8.718547,19.322157,8.195991,unpitched,mid,loud,long,3,0,0,1,1,1,3,1,4
291,116.993741,0.371519,0.233238,2121.252,4379.070,3524.111,0.020389,73.427,0.0108,-166.480972,140.760620,-29.262415,29.943722,13.834674,10.692352,21.965008,13.742387,22.389805,19.322737,8.247615,14.554950,8.831610,unpitched,dark,medium,medium,3,0,0,1,1,1,1,1,1
292,117.365261,0.417959,0.174265,2178.858,4399.175,3493.480,0.020811,79.141,0.0102,-185.864960,138.492020,-24.012444,13.650630,-7.692599,17.114676,22.161257,7.935884,17.955677,17.255831,15.206057,27.767384,20.660452,unpitched,mid,soft,long,2,0,0,1,1,1,1,1,1
293,117.783220,0.824308,0.186357,2613.513,5177.240,3810.240,0.037347,77.782,0.0103,-166.119003,131.592102,-27.615166,24.266016,6.926228,13.117922,25.024101,15.889335,14.867864,12.198713,14.468700,23.974457,10.799565,unpitched,mid,soft,long,3,0,0,1,1,1,1,1,4
