start_time,end_time,pitch_hz,pitch_midi,note_name,confidence
602.046984,603.115102,468.8642,70,A#4,0.9241
603.161542,603.742041,417.7105,68,G#4,0.8343
603.811701,604.043900,139.3942,49,C#3,0.4205
604.299320,604.972698,206.4564,56,G#3,0.6550
604.995918,605.181678,305.7820,63,D#4,0.5809
605.320998,606.319456,554.3653,73,C#5,0.9435
606.412336,607.341134,611.5640,75,D#5,0.8962
607.480454,608.200272,554.3653,73,C#5,0.9065
608.246712,608.711111,277.1826,61,C#4,0.8676
608.827211,609.036190,304.0208,63,D#4,0.6537
609.105850,609.616689,307.5534,63,D#4,0.8627
609.686349,610.220408,557.5767,73,C#5,0.7365
