start_time,end_time,pitch_hz,pitch_midi,note_name,confidence
463.029116,463.121995,233.0819,58,A#3,0.5041
463.191655,463.400635,233.0819,58,A#3,0.4608
463.632834,464.120454,208.8553,56,G#3,0.7154
465.792290,466.674649,277.1826,61,C#4,0.6348
467.951746,468.926984,277.1826,61,C#4,0.7134
469.368163,469.461043,153.7767,51,D#3,0.4568
469.670023,469.971882,154.6675,51,D#3,0.4391
471.295420,471.643719,116.5409,46,A#2,0.4540
472.363537,472.827937,208.2538,56,G#3,0.8159
474.546213,475.405351,277.1826,61,C#4,0.5585
475.800091,476.566349,154.6675,51,D#3,0.4496
476.775329,477.170068,207.6523,56,G#3,0.5698
478.214966,478.400726,277.1826,61,C#4,0.4226
479.190204,479.375964,207.6523,56,G#3,0.5480
479.468844,479.770703,207.6523,56,G#3,0.5549
480.026122,480.142222,233.0819,58,A#3,0.3233
480.467302,480.862041,233.0819,58,A#3,0.4735
481.094240,481.558639,208.8553,56,G#3,0.7234
483.253696,484.136054,277.1826,61,C#4,0.7011
484.321814,484.461134,309.3350,63,D#4,0.4016
484.670113,484.879093,311.1270,63,D#4,0.5461
484.971973,485.250612,309.3350,63,D#4,0.4007
485.413152,485.900771,277.1826,61,C#4,0.7767
485.993651,486.388390,277.1826,61,C#4,0.7607
486.713469,486.922449,153.7767,51,D#3,0.5024
487.038549,487.433288,154.6675,51,D#3,0.4932
488.733605,489.105125,234.4321,58,A#3,0.4118
489.801723,490.266122,207.6523,56,G#3,0.8229
490.521542,490.776961,277.1826,61,C#4,0.4386
491.937959,492.889977,277.1826,61,C#4,0.8080
493.191837,494.004535,154.6675,51,D#3,0.7135
494.236735,494.631474,207.6523,56,G#3,0.6055
494.933333,495.119093,69.2957,37,C#2,0.4132
495.653152,496.163991,277.1826,61,C#4,0.4557
496.372971,496.814150,207.6523,56,G#3,0.5793
496.907029,497.278549,207.6523,56,G#3,0.5217
497.441088,498.300227,233.0819,58,A#3,0.6257
498.532426,498.996825,208.8553,56,G#3,0.7606
499.275465,499.484444,277.1826,61,C#4,0.4283
500.668662,501.597460,277.1826,61,C#4,0.7770
501.760000,502.712018,309.3350,63,D#4,0.6996
502.851338,503.873016,277.1826,61,C#4,0.7228
504.151655,504.383855,153.7767,51,D#3,0.5010
504.523175,504.917914,154.6675,51,D#3,0.5449
505.103673,505.382313,277.1826,61,C#4,0.4113
505.451973,505.684172,277.1826,61,C#4,0.4182
506.171791,506.543311,234.4321,58,A#3,0.4232
506.798730,507.007710,234.4321,58,A#3,0.4542
507.239909,507.727528,208.8553,56,G#3,0.7796
507.982948,508.215147,277.9855,61,C#4,0.4570
508.331247,508.424127,308.4442,63,D#4,0.3233
509.399365,510.351383,277.1826,61,C#4,0.8254
510.653243,511.465941,154.6675,51,D#3,0.6867
511.674921,512.092880,207.6523,56,G#3,0.6546
512.394739,512.557279,69.2957,37,C#2,0.3589
513.091338,513.578957,277.1826,61,C#4,0.4742
513.834376,514.275556,208.8553,56,G#3,0.5915
514.345215,514.716735,208.8553,56,G#3,0.5638
514.902494,515.761633,233.0819,58,A#3,0.6345
515.970612,516.458231,208.8553,56,G#3,0.7525
516.713651,516.922630,278.7883,61,C#4,0.3733
518.106848,519.058866,277.1826,61,C#4,0.7728
519.198186,520.173424,309.3350,63,D#4,0.7077
520.289524,520.823583,277.1826,61,C#4,0.7240
520.986122,521.311202,277.1826,61,C#4,0.8508
521.589841,521.822041,153.7767,51,D#3,0.5471
521.891701,522.356100,154.6675,51,D#3,0.5541
522.541859,522.681179,277.1826,61,C#4,0.4294
522.750839,522.983039,277.1826,61,C#4,0.5519
523.052698,523.145578,277.1826,61,C#4,0.4650
523.749297,524.004717,234.4321,58,A#3,0.4103
524.260136,524.445896,234.4321,58,A#3,0.5203
524.701315,525.188934,208.8553,56,G#3,0.8161
525.421134,525.653333,278.7883,61,C#4,0.3947
525.792653,525.885533,309.3350,63,D#4,0.4420
526.837551,527.789569,277.1826,61,C#4,0.8054
528.091429,528.904127,154.6675,51,D#3,0.6359
529.113107,529.554286,208.8553,56,G#3,0.6947
530.134785,530.297324,138.5913,49,C#3,0.4833
530.529524,531.040363,277.1826,61,C#4,0.4920
531.295782,531.713741,208.8553,56,G#3,0.6067
531.806621,532.154921,208.8553,56,G#3,0.5724
532.363900,533.176599,234.4321,58,A#3,0.5402
533.432018,533.919637,208.8553,56,G#3,0.7886
534.755556,534.894875,309.3350,63,D#4,0.4016
535.127075,535.219955,309.3350,63,D#4,0.3869
535.568254,536.520272,277.1826,61,C#4,0.7580
536.659592,537.611610,309.3350,63,D#4,0.6796
537.750930,538.261769,277.1826,61,C#4,0.7242
538.331429,538.749388,277.1826,61,C#4,0.7973
539.167347,539.260227,154.6675,51,D#3,0.4457
539.353107,539.817506,154.6675,51,D#3,0.4704
539.980045,540.444444,277.1826,61,C#4,0.5314
540.514104,540.839184,277.1826,61,C#4,0.4330
541.721542,541.884082,234.4321,58,A#3,0.4611
542.162721,542.627120,208.8553,56,G#3,0.8327
542.882540,543.091519,139.3942,49,C#3,0.3736
543.254059,543.346939,309.3350,63,D#4,0.4885
543.486259,543.602358,309.3350,63,D#4,0.3599
544.298957,545.250975,277.1826,61,C#4,0.7693
545.715374,546.319093,155.5635,51,D#3,0.5089
546.713832,546.876372,207.6523,56,G#3,0.3736
547.619410,547.921270,277.1826,61,C#4,0.5698
547.990930,548.269569,277.1826,61,C#4,0.4461
549.012608,549.105488,207.6523,56,G#3,0.3355
549.477007,549.593107,207.6523,56,G#3,0.4777
550.452245,550.591565,233.0819,58,A#3,0.4269
550.893424,551.334603,207.6523,56,G#3,0.7330
552.263401,552.356281,309.3350,63,D#4,0.4444
553.006440,553.958458,277.1826,61,C#4,0.7690
554.097778,555.073016,309.3350,63,D#4,0.6968
555.189116,555.723175,277.1826,61,C#4,0.7117
555.862494,556.210794,277.1826,61,C#4,0.7995
556.489433,556.721633,153.7767,51,D#3,0.4970
556.791293,557.255692,154.6675,51,D#3,0.5362
557.441451,557.882630,277.1826,61,C#4,0.5297
557.952290,558.091610,277.1826,61,C#4,0.4367
558.648889,558.904308,234.4321,58,A#3,0.3737
559.159728,559.345488,234.4321,58,A#3,0.5050
559.600907,560.088526,208.8553,56,G#3,0.8134
560.320726,560.529705,278.7883,61,C#4,0.3804
560.692245,560.785125,309.3350,63,D#4,0.4420
561.737143,562.689161,277.1826,61,C#4,0.8045
563.014240,563.803719,154.6675,51,D#3,0.6009
564.012698,564.430658,207.6523,56,G#3,0.7184
565.080816,565.359456,277.1826,61,C#4,0.4923
565.429116,565.916735,277.1826,61,C#4,0.4424
566.218594,566.381134,208.8553,56,G#3,0.3918
566.474014,566.613333,207.6523,56,G#3,0.5939
566.706213,567.008073,208.8553,56,G#3,0.4923
567.867211,568.052971,234.4321,58,A#3,0.4823
568.331610,568.796009,207.6523,56,G#3,0.6540
569.074649,569.260408,69.2957,37,C#2,0.3315
569.655147,569.933787,309.3350,63,D#4,0.4211
570.026667,570.119546,310.2310,63,D#4,0.3355
570.491066,570.723265,277.1826,61,C#4,0.6312
570.885805,571.396644,277.1826,61,C#4,0.5644
571.559184,572.511202,309.3350,63,D#4,0.7436
572.696961,572.882721,277.1826,61,C#4,0.6000
573.323900,573.648980,277.1826,61,C#4,0.8114
573.927619,574.159819,153.7767,51,D#3,0.5517
574.229478,574.693878,154.6675,51,D#3,0.5341
574.902857,575.018957,277.1826,61,C#4,0.4768
575.088617,575.483356,277.1826,61,C#4,0.5072
576.179955,576.342494,234.4321,58,A#3,0.3443
576.621134,576.783673,234.4321,58,A#3,0.4183
577.039093,577.526712,208.8553,56,G#3,0.7992
578.130431,578.246531,309.3350,63,D#4,0.4428
579.198549,580.104127,277.1826,61,C#4,0.7137
581.659864,581.752744,207.6523,56,G#3,0.3233
585.955556,586.164535,207.6523,56,G#3,0.3443
589.113469,589.949388,311.1270,63,D#4,0.5310
592.039184,592.132063,155.5635,51,D#3,0.3599
594.523719,594.918458,207.6523,56,G#3,0.6873
595.197098,595.429297,280.4033,61,C#4,0.3531
595.800816,595.963356,309.3350,63,D#4,0.3820
596.636735,597.565533,277.1826,61,C#4,0.7205
597.937052,598.680091,155.5635,51,D#3,0.5470
599.980408,600.259048,277.1826,61,C#4,0.4700
600.328707,600.607347,277.1826,61,C#4,0.3647
601.814785,601.907664,207.6523,56,G#3,0.3747
603.370522,603.625941,207.6523,56,G#3,0.3833
603.951020,604.067120,282.0277,61,C#4,0.4163
606.574875,607.085714,311.1270,63,D#4,0.4041
607.155374,607.387574,311.1270,63,D#4,0.3580
608.223492,608.525351,278.7883,61,C#4,0.6154
