time,division,beat,phase
18.665941,32,29,6
18.742857,32,29,7
18.819773,4,30,0
18.819773,8,30,0
18.819773,16,30,0
18.819773,32,30,0
18.896689,32,30,1
18.973605,16,30,1
18.973605,32,30,2
19.050522,32,30,3
19.127438,8,30,1
19.127438,16,30,2
19.127438,32,30,4
19.204354,32,30,5
19.281270,16,30,3
19.281270,32,30,6
19.358186,32,30,7
19.435102,4,31,0
19.435102,8,31,0
19.435102,16,31,0
19.435102,32,31,0
19.512018,32,31,1
19.588934,16,31,1
19.588934,32,31,2
19.665850,32,31,3
19.742766,8,31,1
19.742766,16,31,2
19.742766,32,31,4
19.819683,32,31,5
19.896599,16,31,3
19.896599,32,31,6
19.973515,32,31,7
20.050431,4,32,0
20.050431,8,32,0
20.050431,16,32,0
20.050431,32,32,0
20.127347,32,32,1
20.204263,16,32,1
20.204263,32,32,2
20.281179,32,32,3
20.358095,8,32,1
20.358095,16,32,2
20.358095,32,32,4
20.435011,32,32,5
20.511927,16,32,3
20.511927,32,32,6
20.588844,32,32,7
20.665760,4,33,0
20.665760,8,33,0
20.665760,16,33,0
20.665760,32,33,0
20.742676,32,33,1
20.819592,16,33,1
20.819592,32,33,2
20.896508,32,33,3
20.973424,8,33,1
20.973424,16,33,2
20.973424,32,33,4
21.050340,32,33,5
21.127256,16,33,3
21.127256,32,33,6
21.204172,32,33,7
21.281088,4,34,0
21.281088,8,34,0
21.281088,16,34,0
21.281088,32,34,0
21.358005,32,34,1
21.434921,16,34,1
21.434921,32,34,2
21.511837,32,34,3
21.588753,8,34,1
21.588753,16,34,2
21.588753,32,34,4
21.665669,32,34,5
21.742585,16,34,3
21.742585,32,34,6
21.819501,32,34,7
21.896417,4,35,0
21.896417,8,35,0
21.896417,16,35,0
21.896417,32,35,0
21.973333,32,35,1
22.050249,16,35,1
22.050249,32,35,2
22.127166,32,35,3
22.204082,8,35,1
22.204082,16,35,2
22.204082,32,35,4
22.280998,32,35,5
22.357914,16,35,3
22.357914,32,35,6
22.434830,32,35,7
22.511746,4,36,0
22.511746,8,36,0
22.511746,16,36,0
22.511746,32,36,0
22.588662,32,36,1
22.665578,16,36,1
22.665578,32,36,2
22.742494,32,36,3
22.819410,8,36,1
22.819410,16,36,2
22.819410,32,36,4
22.896327,32,36,5
22.973243,16,36,3
22.973243,32,36,6
23.050159,32,36,7
23.127075,4,37,0
23.127075,8,37,0
23.127075,16,37,0
23.127075,32,37,0
23.203991,32,37,1
23.280907,16,37,1
23.280907,32,37,2
23.357823,32,37,3
23.434739,8,37,1
23.434739,16,37,2
23.434739,32,37,4
23.511655,32,37,5
23.588571,16,37,3
23.588571,32,37,6
23.665488,32,37,7
23.742404,4,38,0
23.742404,8,38,0
23.742404,16,38,0
23.742404,32,38,0
23.820771,32,38,1
23.899138,16,38,1
23.899138,32,38,2
23.977506,32,38,3
24.055873,8,38,1
24.055873,16,38,2
24.055873,32,38,4
24.134240,32,38,5
24.212608,16,38,3
24.212608,32,38,6
24.290975,32,38,7
24.369342,4,39,0
24.369342,8,39,0
24.369342,16,39,0
24.369342,32,39,0
24.446259,32,39,1
24.523175,16,39,1
24.523175,32,39,2
24.600091,32,39,3
24.677007,8,39,1
24.677007,16,39,2
24.677007,32,39,4
24.753923,32,39,5
24.830839,16,39,3
24.830839,32,39,6
24.907755,32,39,7
24.984671,4,40,0
24.984671,8,40,0
24.984671,16,40,0
24.984671,32,40,0
25.061587,32,40,1
25.138503,16,40,1
25.138503,32,40,2
25.215420,32,40,3
25.292336,8,40,1
25.292336,16,40,2
25.292336,32,40,4
25.369252,32,40,5
25.446168,16,40,3
25.446168,32,40,6
25.523084,32,40,7
25.600000,4,41,0
25.600000,8,41,0
25.600000,16,41,0
25.600000,32,41,0
25.676916,32,41,1
25.753832,16,41,1
25.753832,32,41,2
25.830748,32,41,3
25.907664,8,41,1
25.907664,16,41,2
25.907664,32,41,4
25.984580,32,41,5
26.061497,16,41,3
26.061497,32,41,6
26.138413,32,41,7
26.215329,4,42,0
26.215329,8,42,0
26.215329,16,42,0
26.215329,32,42,0
26.292245,32,42,1
26.369161,16,42,1
26.369161,32,42,2
26.446077,32,42,3
26.522993,8,42,1
26.522993,16,42,2
26.522993,32,42,4
26.599909,32,42,5
26.676825,16,42,3
26.676825,32,42,6
26.753741,32,42,7
26.830658,4,43,0
26.830658,8,43,0
26.830658,16,43,0
26.830658,32,43,0
26.907574,32,43,1
26.984490,16,43,1
26.984490,32,43,2
27.061406,32,43,3
27.138322,8,43,1
27.138322,16,43,2
27.138322,32,43,4
27.215238,32,43,5
27.292154,16,43,3
27.292154,32,43,6
27.369070,32,43,7
27.445986,4,44,0
27.445986,8,44,0
27.445986,16,44,0
27.445986,32,44,0
27.522902,32,44,1
27.599819,16,44,1
27.599819,32,44,2
27.676735,32,44,3
27.753651,8,44,1
27.753651,16,44,2
27.753651,32,44,4
27.830567,32,44,5
27.907483,16,44,3
27.907483,32,44,6
27.984399,32,44,7
28.061315,4,45,0
28.061315,8,45,0
28.061315,16,45,0
28.061315,32,45,0
28.138231,32,45,1
28.215147,16,45,1
28.215147,32,45,2
28.292063,32,45,3
28.368980,8,45,1
28.368980,16,45,2
28.368980,32,45,4
28.445896,32,45,5
28.522812,16,45,3
28.522812,32,45,6
28.599728,32,45,7
28.676644,4,46,0
28.676644,8,46,0
28.676644,16,46,0
28.676644,32,46,0
28.755011,32,46,1
28.833379,16,46,1
28.833379,32,46,2
28.911746,32,46,3
28.990113,8,46,1
28.990113,16,46,2
28.990113,32,46,4
29.068481,32,46,5
29.146848,16,46,3
29.146848,32,46,6
29.225215,32,46,7
29.303583,4,47,0
29.303583,8,47,0
29.303583,16,47,0
29.303583,32,47,0
