index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,transient_cluster,transient_cluster_k2,transient_cluster_k3,transient_cluster_k4,transient_cluster_k5,transient_cluster_k6,transient_cluster_k7,transient_cluster_k8
185,44.268844,0.162540,0.032112,3589.279,8415.176,5260.785,0.029785,,0.0000,-426.595612,90.836014,30.336863,37.296165,21.783012,17.687651,8.777802,14.169662,15.254085,12.498723,4.087518,6.817137,0.907394,unpitched,mid,soft,short,1,1,0,1,1,1,1,1
186,44.431383,0.336689,0.109500,2327.871,4842.100,3824.913,0.018620,,0.0000,-333.018433,109.155075,47.083366,48.253746,33.037388,16.991579,3.111952,5.231101,12.693043,17.818882,7.210746,3.175290,-2.607955,unpitched,dark,loud,long,2,1,2,3,4,2,2,2
187,44.768073,0.301859,0.058411,3609.883,7398.649,4426.714,0.057274,,0.0000,-321.425507,104.463898,-27.837980,14.648840,18.626554,25.258226,18.051001,2.513485,10.386729,14.016876,10.697779,1.318138,4.016485,unpitched,mid,medium,medium,2,1,2,3,4,2,2,2
188,45.069932,0.220590,0.070885,3048.680,5768.745,4240.483,0.036011,,0.0000,-366.098206,113.789322,47.016293,34.099659,9.490695,6.460737,14.032310,14.342363,-0.604567,4.162345,1.087116,-2.045551,-0.462476,unpitched,dark,medium,medium,4,1,0,1,3,4,4,4
189,45.290522,0.197370,0.029921,4685.819,9709.082,5231.300,0.055149,,0.0000,-313.190796,112.351913,-17.086113,-10.268536,11.235619,2.025195,-1.318388,12.599863,-6.319737,8.923462,4.280449,-1.333220,3.726614,unpitched,bright,soft,medium,1,1,0,1,1,1,1,1
190,45.487891,0.232200,0.131564,2034.855,3752.161,3500.346,0.015967,,0.0000,-342.092560,114.467285,51.742165,50.942310,36.136261,21.752342,3.169641,1.126879,13.595192,21.908321,11.659421,3.393822,-4.381936,unpitched,dark,loud,medium,4,1,0,1,3,4,4,4
191,45.720091,0.278639,0.067168,3540.867,6690.797,4209.985,0.043457,,0.0000,-273.193604,105.188431,-14.763544,29.103542,21.533205,21.842974,17.127577,3.217537,14.389221,14.066653,12.461168,4.753427,6.451231,unpitched,mid,medium,medium,4,1,0,1,3,4,4,4
192,45.998730,0.116100,0.034036,3926.914,9709.517,5467.381,0.024414,,0.0000,-356.567841,108.615349,25.121740,15.569813,5.970564,3.159095,3.163859,16.355024,6.965294,5.005560,-0.282584,2.948648,-2.198245,unpitched,mid,soft,short,1,1,0,1,1,1,1,1
193,46.114830,0.220590,0.138179,2430.495,4691.008,3560.844,0.011694,,0.0000,-270.202637,137.633194,25.657339,30.306881,26.011093,14.543620,7.956178,9.159829,6.513135,14.610725,7.074121,0.102313,1.913798,unpitched,dark,loud,medium,4,1,0,1,3,4,4,4
194,46.335420,0.406349,0.077518,3155.318,5554.336,3956.298,0.053097,,0.0000,-274.188354,114.100800,-8.930706,21.561758,19.842329,20.992088,14.013747,4.823167,2.351278,8.767462,6.144370,0.990979,4.754292,unpitched,dark,loud,long,5,1,2,3,4,5,5,5
195,46.741769,0.092880,0.021512,5235.168,12130.371,5736.776,0.074816,,0.0000,-342.652283,92.278442,-8.085857,-5.663679,0.417283,3.509931,1.251044,7.876609,1.932632,4.836770,-1.100863,2.322830,0.131836,unpitched,bright,soft,short,3,0,1,2,2,3,3,3
196,46.834649,0.267029,0.059378,3299.701,7638.007,4917.058,0.022929,,0.0000,-378.134064,88.538155,45.459900,34.808155,18.470936,14.425111,10.007894,10.159868,3.648693,7.014670,0.226442,-0.306361,-1.810305,unpitched,mid,medium,medium,4,1,0,1,3,4,4,4
197,47.101678,0.232200,0.122445,2319.811,4748.584,3660.998,0.021275,,0.0000,-324.406128,128.603806,36.404549,29.457386,27.437651,16.940933,7.492040,7.086344,6.816449,15.751317,7.462724,-1.612749,-1.600548,unpitched,dark,loud,medium,4,1,0,1,3,4,4,4
198,47.333878,0.394739,0.057449,3369.323,7187.783,4596.435,0.043359,,0.0000,-349.938812,97.453308,5.780972,33.931431,22.170185,26.566328,13.636795,2.814704,14.699590,14.023610,7.988160,4.105692,0.589946,unpitched,mid,medium,long,5,1,2,3,4,5,5,5
199,47.728617,0.824308,0.085965,3307.701,6889.130,4363.461,0.041945,,0.0000,-296.901367,103.081505,14.633423,22.410862,14.325134,12.899867,10.800620,9.351505,7.182806,9.848164,5.039261,1.888921,1.100189,unpitched,mid,loud,long,5,1,2,3,4,5,5,5
200,48.552925,0.220590,0.033849,4326.043,9063.325,5106.870,0.061865,,0.0000,-317.545013,115.026443,-10.427851,-5.124108,11.249899,3.461704,-0.081468,11.845564,-5.475641,9.015939,4.775098,0.575830,3.206108,unpitched,mid,soft,medium,4,1,0,1,3,4,4,4
201,48.773515,0.232200,0.127896,2366.067,4243.066,3567.583,0.017392,,0.0000,-342.272980,106.632240,58.584370,54.558064,35.219021,23.860346,6.387947,2.255729,10.412307,16.070505,7.739773,3.683924,-4.209957,unpitched,dark,loud,medium,4,1,0,1,3,4,4,4
202,49.005714,0.290249,0.071159,3390.072,6839.277,4306.958,0.043758,,0.0000,-244.118637,115.076492,-24.838440,14.281414,16.591270,19.595055,14.620372,5.527128,10.578674,13.421978,11.715598,4.606809,7.356692,unpitched,mid,medium,medium,4,1,0,1,3,4,4,4
203,49.295964,0.104490,0.034791,3997.989,9593.042,5399.127,0.032422,,0.0000,-335.720764,110.134865,24.520990,15.119669,2.342070,-3.696475,-3.767470,12.820422,3.009275,4.037488,-1.345794,1.524258,-6.361972,unpitched,mid,soft,short,1,1,0,1,1,1,1,1
204,49.400454,0.626939,0.096163,2691.316,5066.175,3855.763,0.040154,,0.0000,-279.511322,122.625923,9.875258,22.691158,21.185230,16.583933,9.203988,4.107841,5.839396,13.743360,7.500944,-0.025575,2.058382,unpitched,dark,loud,long,5,1,2,3,4,5,5,5
205,50.027392,0.290249,0.050937,4873.574,10721.879,5590.444,0.057955,,0.0000,-399.829407,71.913437,37.334976,31.481497,16.599346,15.794832,12.220142,11.567540,4.270207,6.109116,0.600332,1.680522,-1.302099,unpitched,bright,medium,medium,4,1,0,1,3,4,4,4
206,50.317642,0.116100,0.022237,3252.816,7174.472,4665.524,0.028054,,0.0000,-361.443268,149.998291,-4.004087,-13.372051,11.687881,2.974597,3.234608,13.548129,-12.575213,9.653652,1.150753,-10.265255,4.234361,unpitched,dark,soft,short,1,1,0,1,1,1,1,1
207,50.433741,0.208980,0.130728,1231.788,1939.122,3070.754,0.004677,,0.0000,-350.345947,124.245377,57.583057,59.113739,40.845657,21.013437,4.522948,1.845158,15.032921,22.950638,10.304629,2.174480,-3.969939,unpitched,dark,loud,medium,1,1,0,1,1,1,1,1
208,50.642721,0.197370,0.077531,3121.801,5868.994,3976.815,0.052680,,0.0000,-264.168579,101.183319,-21.344105,40.650188,25.641272,32.446632,18.452087,-4.198370,18.948870,14.455407,10.746864,1.947242,2.681788,unpitched,dark,loud,medium,1,1,0,1,1,1,1,1
209,50.840091,0.162540,0.032406,3665.814,8755.400,5316.279,0.028581,,0.0000,-413.340759,96.908836,32.460300,38.116840,19.369745,15.623719,7.968489,12.823697,13.122886,9.486718,0.633207,1.326139,-2.848522,unpitched,mid,soft,short,1,1,0,1,1,1,1,1
210,51.002630,0.441179,0.094739,2898.370,6118.742,4149.742,0.024264,,0.0000,-300.535217,120.033218,28.205273,28.522596,24.859943,14.428965,5.653846,10.920591,8.347769,16.535776,8.296149,2.905313,-0.312038,unpitched,dark,loud,long,5,1,2,3,4,5,5,5
211,51.443810,0.220590,0.069231,4034.759,8172.927,4577.583,0.078418,,0.0000,-247.472122,107.628334,-36.808369,3.056843,8.527222,16.848768,11.929911,-0.678858,4.637513,8.288395,8.131157,-0.249589,3.268066,unpitched,mid,medium,medium,4,1,0,1,3,4,4,4
212,51.664399,0.185760,0.075057,2965.658,6129.363,4315.961,0.034122,,0.0000,-334.624603,119.073067,44.178722,34.092194,9.330215,5.986823,13.786503,12.599405,-3.785226,0.652097,-1.447155,-3.005756,0.990640,unpitched,dark,medium,short,1,1,0,1,1,1,1,1
213,51.850159,0.232200,0.034044,3862.534,8321.045,4836.628,0.049572,,0.0000,-297.709076,134.284424,-7.613635,-11.795116,5.995165,-0.194704,-0.947760,9.663409,-9.248057,9.854109,3.842885,-3.000832,3.922003,unpitched,mid,soft,medium,4,1,0,1,3,4,4,4
214,52.082358,0.208980,0.130204,1937.085,3297.980,3294.205,0.007941,,0.0000,-330.307343,113.024315,53.335907,58.620541,41.766022,21.850830,1.696279,1.549328,15.432178,23.888815,10.515190,2.824386,-3.466776,unpitched,dark,loud,medium,1,1,0,1,1,1,1,1
215,52.291338,0.290249,0.074094,3355.502,6749.003,4273.250,0.045147,,0.0000,-237.839615,118.530632,-24.026211,15.331089,18.398354,20.559368,15.809617,5.698596,8.624572,12.256046,11.039028,3.632356,7.372281,unpitched,mid,medium,medium,4,1,0,1,3,4,4,4
216,52.581587,0.104490,0.036477,4039.766,9797.607,5428.325,0.030225,,0.0000,-337.019501,108.552086,21.516788,14.403994,4.908741,2.057505,4.694018,17.514578,5.133825,4.405854,-2.937035,0.396994,-4.537952,unpitched,mid,soft,short,1,1,0,1,1,1,1,1
217,52.686077,0.615329,0.098561,2776.443,5088.615,3868.011,0.038945,,0.0000,-280.045441,115.277237,7.908753,22.767513,22.318342,18.650841,11.990157,6.375668,5.092505,12.514837,7.216569,0.571980,2.926871,unpitched,dark,loud,long,5,1,2,3,4,5,5,5
218,53.301406,0.197370,0.075609,2861.040,5562.744,4133.528,0.031548,,0.0000,-344.889374,119.165474,44.194412,33.508789,10.863371,7.673754,14.409251,12.535020,-4.357403,0.533739,-0.411061,-2.996123,-2.023042,unpitched,dark,medium,medium,1,1,0,1,1,1,1,1
219,53.498776,0.208980,0.025526,4788.932,9937.007,5295.824,0.069721,,0.0000,-321.095520,109.497818,-15.553443,-11.057294,8.016113,1.650311,-2.617083,9.763658,-7.130956,7.711111,2.456539,-1.930631,2.764582,unpitched,bright,soft,medium,1,1,0,1,1,1,1,1
220,53.707755,0.220590,0.132522,2048.439,3585.278,3399.554,0.019946,,0.0000,-305.420471,141.406769,37.381321,31.935612,29.589853,17.049809,3.941364,5.732235,5.983738,17.628744,8.945030,0.053775,-1.653403,unpitched,dark,loud,medium,4,1,0,1,3,4,4,4
221,53.928345,0.313469,0.070508,3713.131,7628.906,4602.077,0.054478,,0.0000,-230.346603,110.250046,-11.289769,15.336184,11.731868,16.511656,9.895571,5.965063,8.453337,13.208858,8.021765,3.274627,1.769039,unpitched,mid,medium,long,2,1,2,3,4,2,2,2
222,54.241814,0.081270,0.017676,4380.557,9910.657,5353.665,0.038696,,0.0000,-372.912964,116.591484,-19.186203,-12.375650,16.784733,2.398207,-0.804671,13.284298,-8.553266,3.640692,1.949488,-3.327250,6.251431,unpitched,mid,soft,short,3,0,1,2,2,3,3,3
223,54.323084,0.313469,0.115827,2484.105,4878.809,3796.025,0.021310,,0.0000,-281.115540,133.388382,24.617834,23.560930,24.842590,17.751646,8.965923,11.710756,7.401964,16.380999,8.432764,4.023311,3.595188,unpitched,dark,loud,long,0,1,2,0,0,0,0,0
224,54.636553,0.092880,0.048064,3189.063,7046.143,4640.363,0.025608,,0.0000,-298.821899,118.715889,20.875980,23.045715,13.010868,8.802780,5.411541,17.027273,5.910440,7.960992,1.015450,5.060373,-1.855570,unpitched,dark,medium,short,3,0,1,2,2,3,3,3
225,54.729433,0.534059,0.063561,3714.296,7546.242,4535.114,0.061066,,0.0000,-291.726196,111.118248,-0.564634,9.632982,6.802718,10.913854,11.897852,6.692846,-2.870132,5.329451,4.154359,-0.132297,3.420837,unpitched,mid,medium,long,5,1,2,3,4,5,5,5
226,55.263492,0.092880,0.024829,4117.708,7859.619,4821.348,0.060981,,0.0000,-321.712402,119.682251,-41.352810,-20.159800,17.086113,-5.492062,-5.561700,15.770516,-14.735096,6.489936,1.295442,-5.372734,4.026858,unpitched,mid,soft,short,3,0,1,2,2,3,3,3
227,55.356372,0.220590,0.134659,2227.762,3867.363,3476.455,0.013159,,0.0000,-331.800354,115.776649,59.489555,52.809700,34.570515,19.814024,1.004805,-0.581051,10.102774,22.041813,11.640942,4.082201,-4.726978,unpitched,dark,loud,medium,4,1,0,1,3,4,4,4
228,55.576961,0.394739,0.063280,3588.518,7579.072,4580.307,0.044336,,0.0000,-259.618652,112.053474,-11.858909,15.282664,13.359234,14.472462,9.939057,10.171934,9.868508,11.422905,8.472429,3.605700,2.756394,unpitched,mid,medium,long,5,1,2,3,4,5,5,5
229,55.971701,0.406349,0.110268,2014.134,3755.151,3545.750,0.014648,,0.0000,-305.072052,135.449402,41.879982,36.382881,25.481794,13.921730,5.023961,6.226303,6.714521,15.595171,8.555464,2.318946,1.009598,unpitched,dark,loud,long,5,1,2,3,4,5,5,5
230,56.378050,0.208980,0.071687,4095.805,7967.285,4541.158,0.076403,,0.0000,-236.776978,102.952026,-40.294270,3.964570,8.492887,17.219927,12.492790,0.192532,6.319098,10.256579,9.475532,-0.232360,3.131025,unpitched,mid,medium,medium,1,1,0,1,1,1,1,1
231,56.587029,0.185760,0.075005,3154.828,6438.428,4397.509,0.035788,,0.0000,-334.229187,118.048065,43.474392,33.572083,6.834693,5.101174,12.799506,13.611526,-4.879589,-1.057835,-1.214751,-2.970108,-1.946321,unpitched,dark,medium,short,1,1,0,1,1,1,1,1
232,56.772789,0.220590,0.029702,4452.500,9254.971,5154.038,0.061060,,0.0000,-318.547424,115.868553,-12.310620,-9.302728,9.703432,3.911331,2.399722,15.451207,-5.378330,5.667905,1.669993,-1.818079,4.697657,unpitched,mid,soft,medium,4,1,0,1,3,4,4,4
233,56.993379,0.208980,0.137529,2073.394,3712.778,3401.784,0.019274,,0.0000,-298.487488,143.546829,36.003796,32.464642,29.540787,14.977372,3.798139,7.204635,6.450809,17.650085,7.759532,-0.971367,-1.150210,unpitched,dark,loud,medium,1,1,0,1,1,1,1,1
234,57.202358,0.325079,0.070467,3626.743,7552.214,4662.778,0.050815,,0.0000,-247.305023,105.674713,-3.218206,21.395790,12.906783,19.503187,12.209925,5.834607,10.535620,13.895494,8.071755,5.273870,2.263568,unpitched,mid,medium,long,2,1,2,3,4,2,2,2
235,57.527438,0.092880,0.020940,3263.600,7062.891,4588.675,0.023383,,0.0000,-361.362579,149.567932,-5.865335,-11.206030,8.066899,2.460951,1.220971,13.298504,-9.703052,9.524761,3.779308,-9.007119,5.008254,unpitched,mid,soft,short,3,0,1,2,2,3,3,3
236,57.620317,0.301859,0.119723,2216.320,4334.554,3677.970,0.014431,,0.0000,-278.610229,137.765762,28.595158,26.859409,25.278929,16.076132,6.377058,9.598424,7.732942,18.315434,8.946447,4.176281,3.071746,unpitched,dark,loud,medium,0,1,2,0,0,0,0,0
237,57.922177,0.313469,0.063903,3840.796,7894.226,4653.577,0.064279,,0.0000,-258.191742,108.314140,-19.931868,9.726667,11.952093,14.109330,9.206626,4.394784,5.503395,11.415412,8.070187,1.389742,2.027094,unpitched,mid,medium,medium,2,1,2,3,4,2,2,2
238,58.235646,0.325079,0.057082,3360.109,6918.098,4523.055,0.041235,,0.0000,-332.407196,116.574760,29.461834,18.831394,8.546391,6.174712,10.312134,12.701217,-2.818631,4.605619,1.539714,-0.820875,1.856724,unpitched,mid,medium,long,2,1,2,3,4,2,2,2
239,58.560726,0.081270,0.024218,3863.762,7205.548,4673.070,0.054504,,0.0000,-329.542755,125.794792,-41.292076,-23.023594,14.700327,-5.644657,-5.007380,18.068092,-11.068531,10.156921,3.748939,-3.339662,4.121067,unpitched,mid,soft,short,3,0,1,2,2,3,3,3
240,58.641995,0.220590,0.130949,1672.794,2539.841,3159.943,0.013770,,0.0000,-351.673859,119.284012,56.058159,51.351025,37.216442,22.310223,2.790688,-0.772689,12.188034,21.902506,12.617846,5.670353,-2.117995,unpitched,dark,loud,medium,4,1,0,1,3,4,4,4
241,58.862585,0.290249,0.077156,3369.486,6768.051,4336.540,0.051044,,0.0000,-239.854080,117.525070,-10.211599,21.817518,16.234959,19.671940,13.072495,6.484339,8.796334,12.229815,7.290960,3.025430,2.058310,unpitched,mid,medium,medium,4,1,0,1,3,4,4,4
242,59.152834,0.104490,0.023456,3386.189,7161.943,4707.021,0.032178,,0.0000,-368.452728,148.464310,-7.767846,-19.508184,14.264135,2.384051,0.011109,14.523786,-15.602654,11.748012,5.282466,-7.682811,4.567619,unpitched,mid,soft,short,1,1,0,1,1,1,1,1
243,59.257324,0.301859,0.120402,2374.167,4592.155,3731.746,0.015987,,0.0000,-274.905914,132.924652,25.706810,25.887674,25.349094,16.944088,7.910264,10.358644,6.085445,16.297377,6.992361,2.922325,3.511817,unpitched,dark,loud,medium,0,1,2,0,0,0,0,0
244,59.559184,0.104490,0.039743,2165.858,3972.876,3857.019,0.009570,,0.0000,-336.808411,158.738129,-5.044881,-4.886230,24.154211,15.978342,10.861387,20.706120,-3.920168,19.389368,9.846918,1.410089,11.165950,unpitched,dark,soft,short,1,1,0,1,1,1,1,1
245,59.663673,0.220590,0.068965,3948.675,7828.396,4506.222,0.081152,,0.0000,-244.961334,105.200882,-37.035511,2.937047,7.800813,19.530352,13.887064,1.604812,5.307398,9.474565,7.196548,-1.800396,2.193179,unpitched,mid,medium,medium,4,1,0,1,3,4,4,4
246,59.884263,0.185760,0.077416,2707.682,5352.901,4161.080,0.026798,,0.0000,-336.371643,126.399963,46.120354,33.320728,10.000104,7.575312,14.020943,10.667634,-6.980232,1.336334,1.563540,-3.032539,-0.008024,unpitched,dark,loud,short,1,1,0,1,1,1,1,1
247,60.070023,0.220590,0.033446,4470.707,10328.401,5480.596,0.045850,,0.0000,-307.687317,109.425491,16.708384,5.347434,2.247552,5.727678,3.479650,10.785795,-1.450716,3.531632,-2.023082,0.534573,-1.981591,unpitched,mid,soft,medium,4,1,0,1,3,4,4,4
248,60.290612,0.220590,0.137846,2222.068,4307.717,3674.812,0.009863,,0.0000,-267.664459,138.906036,27.383060,28.282450,25.656631,16.687981,5.963624,6.950945,6.431626,19.849136,8.619741,1.340089,-1.301593,unpitched,dark,loud,medium,4,1,0,1,3,4,4,4
249,60.511202,0.394739,0.059296,3569.459,7233.926,4594.423,0.050879,,0.0000,-264.619751,119.594276,-11.128541,6.795552,12.887752,15.548415,8.812864,8.167031,4.848220,13.955973,5.878934,-0.538412,2.647809,unpitched,mid,medium,long,5,1,2,3,4,5,5,5
250,60.905941,0.615329,0.091969,3053.303,6086.719,4155.783,0.042526,,0.0000,-259.842102,120.569298,3.954825,13.747703,14.330692,15.234295,10.394361,8.264474,5.631049,13.170443,6.776077,1.081406,1.922061,unpitched,dark,loud,long,5,1,2,3,4,5,5,5
251,61.521270,0.325079,0.057996,3419.252,6919.583,4516.386,0.042295,,0.0000,-331.377075,115.241531,24.631111,12.268885,5.167763,6.211822,12.027491,15.371419,-2.219685,5.444194,3.265497,0.601250,2.314000,unpitched,mid,medium,long,2,1,2,3,4,2,2,2
252,61.846349,0.081270,0.020977,4598.553,9711.475,5314.806,0.065613,,0.0000,-373.799896,111.512497,-22.661316,-9.466656,14.282177,1.680098,-2.803631,11.983611,-10.467404,0.840419,4.094792,-2.293662,2.474594,unpitched,mid,soft,short,3,0,1,2,2,3,3,3
253,61.927619,0.174150,0.146559,2200.970,4139.758,3556.343,0.015198,,0.0000,-316.362244,122.726891,49.875927,48.790810,32.765747,20.723816,2.172745,0.796692,10.069633,16.123230,8.422542,2.971558,-4.029342,unpitched,dark,loud,short,1,1,0,1,1,1,1,1
254,62.101769,0.243810,0.078335,3061.711,5937.291,4033.924,0.045077,,0.0000,-233.572647,119.590355,-26.223839,20.571049,19.331678,25.847137,19.113661,2.630738,10.948086,12.230689,12.153620,2.681797,5.835831,unpitched,dark,loud,medium,4,1,0,1,3,4,4,4
255,62.345578,0.092880,0.050702,3998.809,8969.775,5256.807,0.035536,,0.0000,-291.801300,103.718208,30.167637,25.101368,9.447120,10.834168,4.365531,14.099198,11.597793,12.605369,2.453481,7.064673,1.423342,unpitched,mid,medium,short,3,0,1,2,2,3,3,3
256,62.438458,0.104490,0.021856,3001.198,6244.629,4432.094,0.018652,,0.0000,-365.680328,153.312012,-9.023190,-12.164398,14.801150,5.144300,1.956004,11.652029,-14.222821,12.156477,4.820805,-3.237967,3.420796,unpitched,dark,soft,short,1,1,0,1,1,1,1,1
257,62.542948,0.406349,0.099901,2214.710,4267.163,3637.407,0.015218,,0.0000,-287.569611,141.562714,26.364708,21.279848,23.667152,12.502522,4.338040,8.549367,3.342086,16.434725,8.153745,3.188265,4.097877,unpitched,dark,loud,long,5,1,2,3,4,5,5,5
258,62.949297,0.208980,0.078751,4352.378,9255.877,4890.795,0.079230,,0.0000,-227.845596,88.093536,-20.855515,17.977270,7.640701,17.952435,11.381805,0.329330,9.747429,7.853160,5.118141,2.484246,-1.664848,unpitched,mid,loud,medium,1,1,0,1,1,1,1,1
259,63.158277,0.325079,0.055063,3779.929,7750.468,4639.135,0.054923,,0.0000,-330.265289,114.396919,18.215498,8.437554,5.063050,9.383546,15.112703,14.130735,-3.707143,6.501395,1.910361,-2.259620,2.349586,unpitched,mid,medium,long,2,1,2,3,4,2,2,2
260,63.483356,0.092880,0.018840,4636.896,10032.080,5420.870,0.068359,,0.0000,-371.778107,113.809364,-16.377529,-9.099848,15.236065,2.135503,-1.803213,12.881639,-9.175159,2.529860,1.265982,-4.798571,2.299520,unpitched,mid,soft,short,3,0,1,2,2,3,3,3
261,63.576236,0.197370,0.143866,2005.155,3618.774,3494.209,0.012695,,0.0000,-275.655579,146.625076,31.351702,30.102539,27.838955,15.546746,4.694430,7.721924,5.668572,17.431862,6.101269,-2.082116,-1.238393,unpitched,dark,loud,medium,1,1,0,1,1,1,1,1
262,63.773605,0.325079,0.070627,3610.225,7301.983,4638.942,0.050445,,0.0000,-245.472778,107.671478,-2.802671,21.991394,13.635323,18.663816,11.497052,5.627321,11.081203,13.216410,7.651507,3.616144,1.868727,unpitched,mid,medium,long,2,1,2,3,4,2,2,2
263,64.098685,0.092880,0.022660,3160.680,6677.686,4633.722,0.022569,,0.0000,-356.831085,152.850296,-4.569669,-14.145000,16.853895,-0.652837,0.937281,16.332939,-13.916180,10.077747,1.723171,-7.251589,4.053076,unpitched,dark,soft,short,3,0,1,2,2,3,3,3
264,64.191565,0.301859,0.121343,2249.384,4355.290,3719.523,0.014540,,0.0000,-282.235901,133.060318,31.790359,32.930218,26.295383,15.100769,6.159873,11.058666,10.104994,17.628738,7.057779,2.491756,1.713532,unpitched,dark,loud,medium,0,1,2,0,0,0,0,0
265,64.493424,0.301859,0.065488,3353.439,6243.034,4177.003,0.061306,,0.0000,-260.564392,123.520699,-30.928223,1.933526,15.656401,15.648101,10.151995,5.788431,-0.032018,13.601689,9.643578,-0.366813,5.490943,unpitched,mid,medium,medium,0,1,2,0,0,0,0,0
266,64.795283,0.336689,0.056645,3463.272,7253.818,4566.165,0.046370,,0.0000,-337.527008,115.549858,30.053627,17.229282,7.594971,5.029799,10.132023,13.349751,-3.614415,4.370993,2.414881,-0.902740,0.844487,unpitched,mid,medium,long,2,1,2,3,4,2,2,2
267,65.131973,0.081270,0.021977,4718.929,9886.432,5328.987,0.055481,,0.0000,-372.576172,109.653419,-24.562782,-12.010331,11.970195,0.795092,-0.846665,14.753014,-5.659682,3.483291,3.686209,-3.416459,2.704523,unpitched,bright,soft,short,3,0,1,2,2,3,3,3
268,65.213243,0.174150,0.146389,2215.017,4207.050,3544.705,0.018311,,0.0000,-318.056213,126.007790,52.691559,51.222328,32.356754,17.363012,-0.959039,-0.174346,11.148324,16.656017,7.228030,1.822999,-4.825500,unpitched,dark,loud,short,1,1,0,1,1,1,1,1
269,65.387392,0.243810,0.077354,3218.175,6446.258,4164.347,0.045366,,0.0000,-241.213531,116.265923,-22.628252,18.895666,18.831875,26.304272,18.431253,5.616821,8.216094,13.782565,11.839130,3.857509,4.483411,unpitched,dark,loud,medium,4,1,0,1,3,4,4,4
270,65.631202,0.092880,0.049245,3866.697,8333.350,5157.545,0.043349,,0.0000,-294.843994,105.503868,30.204115,26.154276,11.112858,9.390244,4.164684,14.923794,10.691143,9.857994,2.355740,8.252466,2.846279,unpitched,mid,medium,short,3,0,1,2,2,3,3,3
271,65.724082,0.104490,0.024305,3133.850,6125.000,4404.838,0.030762,,0.0000,-346.030853,154.442139,-15.941483,-20.440529,11.887698,1.489443,-0.509359,12.606969,-15.939953,11.882854,4.606120,-7.532468,7.077200,unpitched,dark,soft,short,1,1,0,1,1,1,1,1
272,65.828571,0.615329,0.095812,3161.849,6646.183,4289.900,0.043529,,0.0000,-258.617401,111.865189,11.226904,19.150826,14.468249,14.777436,9.150590,8.159583,8.080748,12.853978,5.722739,2.204670,0.221197,unpitched,dark,loud,long,5,1,2,3,4,5,5,5
273,66.443900,0.325079,0.055076,3708.530,7794.277,4667.483,0.050175,,0.0000,-324.103577,113.850357,19.328629,9.209382,6.794000,9.473090,10.456196,8.499204,-6.049947,3.772800,-1.518530,-6.389883,-1.305957,unpitched,mid,medium,long,2,1,2,3,4,2,2,2
274,66.768980,0.081270,0.019097,4156.401,8222.607,4943.783,0.057687,,0.0000,-338.820038,119.647141,-32.894115,-14.504194,15.932024,-1.058224,-8.051855,14.962031,-7.749924,6.349477,4.680789,-3.744606,5.255522,unpitched,mid,soft,short,3,0,1,2,2,3,3,3
275,66.850249,0.220590,0.133989,2088.280,3949.189,3582.645,0.016187,,0.0000,-291.685181,142.050842,31.577234,28.851532,25.802200,14.497188,3.325806,6.601073,7.899482,18.174591,6.865405,-2.190648,-2.111819,unpitched,dark,loud,medium,4,1,0,1,3,4,4,4
276,67.070839,0.406349,0.060713,3650.588,7369.141,4633.679,0.052205,,0.0000,-262.250153,117.864555,-9.573580,7.546703,11.402542,15.463963,9.416834,6.847152,4.045188,13.225556,6.458241,0.561145,1.585434,unpitched,mid,medium,long,5,1,2,3,4,5,5,5
277,67.477188,0.406349,0.101414,2452.680,5101.575,3993.287,0.017320,,0.0000,-278.517944,132.531845,27.115583,19.926691,19.401072,15.927865,10.451979,13.140518,5.474936,14.760906,5.963723,3.489260,2.436399,unpitched,dark,loud,long,5,1,2,3,4,5,5,5
278,67.883537,0.208980,0.071156,4057.441,7719.087,4474.859,0.084832,,0.0000,-236.947525,102.715233,-45.314121,-2.343579,8.414056,19.000803,13.491219,1.306577,4.495994,10.655351,8.323094,-1.417493,4.146677,unpitched,mid,medium,medium,1,1,0,1,1,1,1,1
279,68.092517,0.325079,0.056051,3415.864,6817.858,4451.077,0.041992,,0.0000,-325.092255,121.354782,23.186207,13.391097,7.794323,9.324860,10.600818,9.162833,-4.900931,6.192427,2.093889,-4.287182,-0.087719,unpitched,mid,medium,long,2,1,2,3,4,2,2,2
280,68.417596,0.081270,0.021392,4746.011,9969.873,5407.143,0.070496,,0.0000,-365.814941,108.314362,-19.045609,-7.237949,19.372644,2.900181,-7.248898,7.629887,-7.667918,4.561785,-0.399927,-5.768998,1.399723,unpitched,bright,soft,short,3,0,1,2,2,3,3,3
281,68.498866,0.197370,0.142072,2247.890,4189.404,3627.721,0.016493,,0.0000,-285.972778,140.515015,32.815483,31.499878,28.051037,16.251549,5.058994,7.000456,5.356905,16.853451,8.908726,1.326119,-0.141768,unpitched,dark,loud,medium,1,1,0,1,1,1,1,1
