time,division,beat,phase
11.104943,16,27,2
11.104943,32,27,4
11.155737,32,27,5
11.206531,16,27,3
11.206531,32,27,6
11.257324,32,27,7
11.308118,4,28,0
11.308118,8,28,0
11.308118,16,28,0
11.308118,32,28,0
11.358912,32,28,1
11.409705,16,28,1
11.409705,32,28,2
11.460499,32,28,3
11.511293,8,28,1
11.511293,16,28,2
11.511293,32,28,4
11.562086,32,28,5
11.612880,16,28,3
11.612880,32,28,6
11.663673,32,28,7
11.714467,4,29,0
11.714467,8,29,0
11.714467,16,29,0
11.714467,32,29,0
11.763810,32,29,1
11.813152,16,29,1
11.813152,32,29,2
11.862494,32,29,3
11.911837,8,29,1
11.911837,16,29,2
11.911837,32,29,4
11.961179,32,29,5
12.010522,16,29,3
12.010522,32,29,6
12.059864,32,29,7
12.109206,4,30,0
12.109206,8,30,0
12.109206,16,30,0
12.109206,32,30,0
12.160000,32,30,1
12.210794,16,30,1
12.210794,32,30,2
12.261587,32,30,3
12.312381,8,30,1
12.312381,16,30,2
12.312381,32,30,4
12.363175,32,30,5
12.413968,16,30,3
12.413968,32,30,6
12.464762,32,30,7
12.515556,4,31,0
12.515556,8,31,0
12.515556,16,31,0
12.515556,32,31,0
12.566349,32,31,1
12.617143,16,31,1
12.617143,32,31,2
12.667937,32,31,3
12.718730,8,31,1
12.718730,16,31,2
12.718730,32,31,4
12.769524,32,31,5
12.820317,16,31,3
12.820317,32,31,6
12.871111,32,31,7
12.921905,4,32,0
12.921905,8,32,0
12.921905,16,32,0
12.921905,32,32,0
12.971247,32,32,1
13.020590,16,32,1
13.020590,32,32,2
13.069932,32,32,3
13.119274,8,32,1
13.119274,16,32,2
13.119274,32,32,4
13.168617,32,32,5
13.217959,16,32,3
13.217959,32,32,6
13.267302,32,32,7
13.316644,4,33,0
13.316644,8,33,0
13.316644,16,33,0
13.316644,32,33,0
13.365986,32,33,1
13.415329,16,33,1
13.415329,32,33,2
13.464671,32,33,3
13.514014,8,33,1
13.514014,16,33,2
13.514014,32,33,4
13.563356,32,33,5
13.612698,16,33,3
13.612698,32,33,6
13.662041,32,33,7
13.711383,4,34,0
13.711383,8,34,0
13.711383,16,34,0
13.711383,32,34,0
13.760726,32,34,1
13.810068,16,34,1
13.810068,32,34,2
13.859410,32,34,3
13.908753,8,34,1
13.908753,16,34,2
13.908753,32,34,4
13.958095,32,34,5
14.007438,16,34,3
14.007438,32,34,6
14.056780,32,34,7
14.106122,4,35,0
14.106122,8,35,0
14.106122,16,35,0
14.106122,32,35,0
14.155465,32,35,1
14.204807,16,35,1
14.204807,32,35,2
14.254150,32,35,3
14.303492,8,35,1
14.303492,16,35,2
14.303492,32,35,4
14.352834,32,35,5
14.402177,16,35,3
14.402177,32,35,6
14.451519,32,35,7
14.500862,4,36,0
14.500862,8,36,0
14.500862,16,36,0
14.500862,32,36,0
14.551655,32,36,1
14.602449,16,36,1
14.602449,32,36,2
14.653243,32,36,3
14.704036,8,36,1
14.704036,16,36,2
14.704036,32,36,4
14.754830,32,36,5
14.805624,16,36,3
14.805624,32,36,6
14.856417,32,36,7
14.907211,4,37,0
14.907211,8,37,0
14.907211,16,37,0
14.907211,32,37,0
14.958005,32,37,1
15.008798,16,37,1
15.008798,32,37,2
15.059592,32,37,3
15.110385,8,37,1
15.110385,16,37,2
15.110385,32,37,4
15.161179,32,37,5
15.211973,16,37,3
15.211973,32,37,6
15.262766,32,37,7
15.313560,4,38,0
15.313560,8,38,0
15.313560,16,38,0
15.313560,32,38,0
15.364354,32,38,1
15.415147,16,38,1
15.415147,32,38,2
15.465941,32,38,3
15.516735,8,38,1
15.516735,16,38,2
15.516735,32,38,4
15.567528,32,38,5
15.618322,16,38,3
15.618322,32,38,6
15.669116,32,38,7
15.719909,4,39,0
