index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,timbre_cluster,transient_cluster,transient_cluster_k2,transient_cluster_k3,transient_cluster_k4,transient_cluster_k5,transient_cluster_k6,transient_cluster_k7,transient_cluster_k8
86,41.691429,0.383129,0.213169,861.247,1490.224,2168.385,0.010196,,0.0000,-288.882568,197.001602,70.633537,30.732735,11.644020,21.854177,5.861818,20.528353,4.047682,-0.555483,-3.803081,-4.294089,-4.654218,unpitched,dark,medium,medium,0,0,0,0,0,0,1,1,1
87,42.074558,0.371519,0.307013,830.481,1389.218,2097.712,0.009203,138.591,0.0101,-272.506317,194.398697,65.932144,34.451183,16.373613,30.256563,9.687401,21.035530,1.862992,-0.841122,-1.842221,-1.731086,-3.213735,unpitched,dark,loud,medium,0,0,0,0,0,0,1,1,1
88,42.446077,0.050000,0.237325,1549.017,2885.449,3380.666,0.005664,131.571,0.0100,-213.893158,162.614868,36.388847,35.164845,25.452785,19.114590,13.012220,10.649984,11.836741,9.218950,-0.109882,-2.825152,4.962535,unpitched,mid,loud,short,0,0,0,0,0,0,0,0,0
89,42.480907,0.359909,0.198807,2505.614,5406.180,3512.385,0.021561,111.278,0.0561,-190.373383,130.606110,1.675859,54.750126,26.588224,16.144573,6.609587,16.526419,1.296354,-4.180495,2.271629,-6.435935,-5.147536,unpitched,mid,medium,medium,2,0,0,1,1,1,2,2,2
90,42.840816,0.429569,0.148687,2136.436,4508.373,3088.356,0.015162,148.538,0.1350,-253.428818,152.184158,1.028646,55.300339,26.103718,24.229172,-6.205068,17.372545,-2.438967,-1.615270,1.430476,-6.075289,-7.054626,unpitched,mid,soft,long,2,0,0,1,1,1,2,2,2
91,43.270385,0.267029,0.243859,1067.880,1911.072,2579.504,0.009989,65.406,0.0100,-282.698608,166.475342,71.133568,49.603806,21.138439,32.876965,7.340677,22.114622,3.513126,4.822447,-4.032120,-2.815676,-1.209225,unpitched,dark,loud,medium,1,0,0,0,0,0,1,1,1
92,43.537415,0.510839,0.128068,2040.144,4285.107,3254.203,0.017654,83.124,0.0117,-271.668701,149.336670,17.985165,45.380562,34.942154,37.203396,1.720176,17.901272,5.725612,-3.317447,2.114545,4.662117,-0.824618,unpitched,mid,soft,long,0,0,0,1,1,1,2,2,2
93,44.048254,0.050000,0.136167,1537.867,2437.559,2927.676,0.004492,85.313,0.0121,-275.689240,150.832932,21.452417,54.519745,35.780334,25.043489,16.596560,21.161652,10.467624,7.494738,0.840984,-5.468450,8.689072,unpitched,mid,soft,short,0,0,0,0,0,0,0,0,0
94,44.083084,0.383129,0.200392,2429.902,5204.069,3283.129,0.026640,84.333,0.0699,-163.713959,135.915695,-33.815239,53.780041,27.985992,29.438955,5.651616,12.228270,7.369758,0.033370,10.505510,7.722225,-2.288926,unpitched,mid,medium,long,3,0,0,1,1,1,2,2,4
95,44.466213,0.417959,0.187045,1538.016,3060.043,2696.877,0.014398,83.847,0.0486,-285.573303,173.054031,51.815872,31.459797,18.719955,30.654825,-0.089215,16.898653,-1.626544,-0.175419,-2.494110,3.429109,3.225281,unpitched,mid,medium,long,1,0,0,0,0,0,1,1,1
96,44.884172,0.267029,0.294845,1105.372,1997.205,2561.976,0.008219,84.823,0.0113,-248.798233,177.548813,58.755722,42.130642,20.193451,31.053902,5.732067,21.816139,-3.041151,-1.507444,0.767089,3.624253,5.550105,unpitched,dark,loud,medium,1,0,0,0,0,0,1,1,1
97,45.151202,0.116100,0.288167,730.171,1176.496,1978.789,0.004483,85.807,0.0151,-291.881775,199.139496,67.148476,40.332508,30.097654,17.903486,12.463791,11.949219,2.875855,-4.820037,0.151487,5.248117,7.201248,unpitched,dark,loud,short,0,0,0,0,0,0,0,0,0
98,45.267302,0.278639,0.337551,1235.591,2832.047,2649.873,0.008262,84.822,0.0812,-255.042831,170.178314,63.547073,47.851913,21.228409,27.804750,1.075090,24.984814,0.487656,-3.352376,1.973722,9.501538,4.897443,unpitched,dark,loud,medium,0,0,0,0,0,0,1,1,1
99,45.545941,0.150930,0.302365,1614.299,3809.839,3027.914,0.007324,84.577,0.1188,-181.640259,158.062866,-15.167125,56.203243,47.196217,11.991793,8.595685,21.661236,7.892216,-8.770619,14.231883,-4.719711,1.562319,unpitched,mid,loud,short,2,0,0,1,1,1,0,0,0
100,45.696871,0.626939,0.215732,2825.086,6224.270,3779.712,0.027042,83.364,0.0935,-155.528336,124.241272,-13.548430,45.857330,32.890324,31.814581,-2.240074,12.496304,0.236905,-4.838580,1.959198,5.513540,-1.977086,unpitched,bright,medium,long,2,0,0,1,1,1,2,2,2
101,46.323810,0.127710,0.315987,1132.921,2033.093,2462.971,0.005900,,0.0000,-203.552307,197.472031,27.708344,39.985313,22.350382,16.184612,17.739027,10.063941,2.478341,4.643942,0.107427,-2.706861,-0.320889,unpitched,dark,loud,short,0,0,0,0,0,0,0,0,0
102,46.451519,0.301859,0.211314,2507.564,5916.048,3868.240,0.016475,84.333,0.0237,-178.664383,119.845367,-8.381736,47.964184,33.550003,40.259258,5.383392,21.696314,12.079619,4.718583,9.361937,10.401916,3.721293,unpitched,mid,medium,medium,3,0,0,1,1,1,2,2,4
103,46.753379,0.139320,0.197122,1052.556,1730.938,2512.381,0.008526,84.333,0.0107,-265.880219,192.209488,20.076672,30.758549,49.144444,31.555248,4.381227,10.834142,9.483216,-4.826993,2.282489,1.340484,0.748716,unpitched,dark,medium,short,0,0,0,0,0,0,0,0,0
104,46.892698,0.371519,0.106846,1816.921,3318.723,3121.553,0.012207,83.364,0.1268,-368.522217,156.358353,73.486084,45.486126,16.496283,30.690063,3.980368,20.415579,0.275920,-1.463999,1.408908,8.381487,10.769133,unpitched,mid,soft,medium,0,0,0,0,0,0,1,1,1
105,47.264218,0.050000,0.153758,3791.148,7123.184,4255.958,0.038281,82.407,0.0105,-162.161346,88.495148,2.714932,48.910431,19.343702,23.966410,10.449896,24.209879,10.551786,11.524966,7.613452,6.690799,9.988633,unpitched,bright,soft,short,3,0,0,1,2,2,3,4,4
106,47.299048,0.638549,0.182789,3003.162,6308.075,3643.570,0.037946,82.884,0.1253,-163.810410,118.568954,-23.882786,49.910435,34.466099,30.492022,-1.802757,17.872059,2.942636,-2.234890,9.967390,9.630288,1.865682,unpitched,bright,medium,long,3,0,0,1,1,1,2,2,4
107,47.937596,0.139320,0.144092,1760.965,3397.277,2748.050,0.019757,82.407,0.1593,-225.539200,165.161438,-24.809141,53.014114,33.306808,7.811145,1.265791,14.358379,-4.868898,-0.069367,11.208267,-0.056422,5.203255,unpitched,mid,soft,short,3,0,0,1,1,1,0,0,0
108,48.076916,0.255420,0.256553,1231.660,2242.262,2646.308,0.014309,66.935,0.0100,-245.545578,174.789597,60.781429,42.099663,18.057583,27.781651,2.156964,20.580620,0.130136,2.623521,-3.069384,-0.132463,3.131540,unpitched,dark,loud,medium,1,0,0,0,0,0,1,1,1
109,48.332336,0.545669,0.303484,947.510,1887.744,2259.542,0.007446,82.407,0.1119,-280.895508,184.452087,61.953003,42.512562,24.332907,22.832880,6.601546,22.623177,2.748586,-2.518599,2.911121,5.447545,4.758932,unpitched,dark,loud,long,0,0,0,0,0,0,1,1,1
110,48.878005,0.417959,0.315059,1925.245,4452.717,2978.084,0.016324,82.884,0.1243,-149.713654,151.332367,-23.741755,66.294334,30.590160,22.074421,0.898715,15.996347,3.853897,1.990065,12.627467,5.119546,5.724516,unpitched,mid,loud,long,3,0,0,1,1,1,2,2,4
111,49.295964,0.371519,0.152052,1291.152,2492.631,2693.353,0.012503,82.884,0.1290,-301.691803,187.029373,54.204632,31.116924,17.136963,28.209103,-1.776321,16.988472,-3.570379,-6.586457,-2.010619,5.384117,4.383803,unpitched,dark,soft,medium,0,0,0,0,0,0,1,1,1
112,49.667483,0.050000,0.232140,2320.458,5331.621,4029.286,0.014453,72.993,0.0100,-128.416565,142.808167,15.376915,37.963104,16.626572,25.794178,2.092968,16.189121,1.236532,8.185979,-6.931872,-4.703529,5.249621,unpitched,mid,medium,short,1,0,0,1,2,2,3,3,3
113,49.702313,0.232200,0.271307,1092.146,2004.639,2570.139,0.009254,81.460,0.0100,-265.129578,169.683060,67.021973,52.196514,17.827444,28.318111,3.825914,22.505283,-0.940333,2.548721,3.159370,2.058348,5.490458,unpitched,dark,loud,short,1,0,0,0,0,0,1,1,1
114,49.934512,0.162540,0.186658,1081.060,2111.689,2420.346,0.005241,82.884,0.0567,-313.661041,175.182388,42.536850,45.204723,31.366274,24.230528,9.960757,12.971502,5.117880,-6.538590,4.939343,8.813055,15.472484,unpitched,dark,medium,short,0,0,0,0,0,0,0,0,0
115,50.097052,0.394739,0.207426,1136.620,2496.621,2614.960,0.009152,80.061,0.0108,-304.781891,169.638229,59.347496,53.167908,27.026350,28.934599,4.848438,22.414442,-5.481118,-4.771364,4.536080,9.877250,7.555352,unpitched,dark,medium,long,0,0,0,0,0,0,1,1,1
116,50.491791,0.754649,0.187127,2868.643,6029.297,3799.185,0.026197,65.406,0.0373,-188.677078,114.216736,2.067829,59.150150,35.611996,20.891840,-2.990322,13.793729,-1.310129,-0.437478,12.242106,10.922310,6.825418,unpitched,bright,medium,long,3,0,0,1,1,1,2,2,4
117,51.246440,0.050000,0.063059,1563.646,2545.225,2828.835,0.014063,65.785,0.0100,-322.234558,185.775681,41.150032,31.847382,21.723404,8.785659,2.438321,-6.262390,-4.169788,-1.046621,-2.990782,-0.611018,15.598877,unpitched,mid,soft,short,0,0,0,0,0,0,0,0,0
118,51.281270,0.290249,0.282637,1120.899,2054.764,2503.904,0.011512,65.406,0.0112,-250.189377,175.925644,55.570091,45.011345,19.786909,28.516451,2.127388,17.944839,-2.178892,2.492703,6.041691,5.954642,3.131122,unpitched,dark,loud,medium,1,0,0,0,0,0,1,1,1
119,51.571519,0.092880,0.266783,979.659,1595.850,2402.094,0.007324,65.596,0.0174,-274.659088,195.279129,59.935371,39.030823,32.858143,20.056541,11.961989,7.996467,-0.245579,-1.088461,6.216416,6.379484,0.937319,unpitched,dark,loud,short,0,0,0,0,0,0,0,0,0
120,51.664399,0.150930,0.273211,2661.638,6627.612,4423.533,0.007638,65.785,0.0563,-194.446320,119.190254,49.698730,53.993839,3.458500,36.494331,-11.770517,24.833103,-4.070447,7.569517,7.720276,18.827520,7.417888,unpitched,bright,loud,short,1,0,0,1,2,2,3,3,3
121,51.815329,0.255420,0.340020,667.669,1038.275,1914.060,0.004373,65.785,0.0712,-284.225342,186.085602,57.859737,36.778000,29.385700,16.252411,14.351645,16.900263,1.866149,-0.303585,13.345667,11.685133,8.241104,unpitched,dark,loud,medium,0,0,0,0,0,0,0,0,0
122,52.070748,0.050000,0.316421,3186.051,6950.918,4479.410,0.023730,66.166,0.0312,-104.131203,104.712990,16.408609,53.274178,20.315285,19.611704,2.971021,18.050253,1.113495,6.001758,9.655462,5.956030,6.668227,unpitched,bright,loud,short,3,0,0,1,2,2,3,4,4
123,52.105578,0.522449,0.311232,2492.004,5783.069,3864.775,0.012111,65.406,0.1120,-146.490005,115.469696,-13.127624,55.321041,28.949665,28.690302,0.544493,14.722878,3.630654,4.740346,12.391605,15.027527,7.471692,unpitched,mid,loud,long,3,0,0,1,1,1,2,2,4
124,52.628027,0.243810,0.200237,905.569,1462.300,2196.204,0.008900,65.406,0.1586,-317.206512,196.296234,42.331848,17.705080,33.493587,28.304277,5.400735,2.909931,5.233829,5.279791,7.802392,6.490351,7.576087,unpitched,dark,medium,medium,0,0,0,0,0,0,0,0,0
125,52.871837,0.290249,0.242438,1956.036,4060.665,3203.442,0.019700,65.406,0.0105,-230.218689,142.474380,51.495182,53.811665,21.433537,28.781563,-1.016280,17.751133,-3.087000,2.927052,9.080354,5.789753,4.526578,unpitched,mid,loud,medium,1,0,0,0,0,0,1,1,1
126,53.162086,0.116100,0.185814,2580.972,5510.542,3874.563,0.018066,65.406,0.0178,-205.628769,118.369904,15.961941,60.144211,34.446400,15.890891,5.475922,17.658909,-3.694564,7.485913,20.384563,8.423170,7.606180,unpitched,bright,medium,short,3,0,0,1,1,2,2,4,4
127,53.278186,0.417959,0.147594,3757.680,8383.400,4669.284,0.038337,65.406,0.0276,-182.719086,85.525490,13.491067,74.574471,28.791147,20.561310,-5.576561,12.762039,2.949380,0.026410,16.621174,-0.856027,11.340461,unpitched,bright,soft,long,3,0,0,1,1,1,2,4,4
128,53.696145,0.534059,0.194269,2706.445,5907.428,3447.805,0.035696,91.966,0.0229,-147.797470,135.640091,-24.253159,58.116215,26.778681,27.752184,-8.823625,20.567097,-0.797028,0.141569,8.057294,7.166238,2.231009,unpitched,bright,medium,long,3,0,0,1,1,1,2,2,4
129,54.230204,0.220590,0.213619,792.208,1103.577,2023.806,0.007129,105.947,0.0199,-294.862488,204.514069,43.228630,31.390453,29.485233,15.856692,5.564884,14.480954,2.548301,-8.159449,3.614437,4.357491,2.870032,unpitched,dark,medium,short,0,0,0,0,0,0,0,0,0
130,54.450794,0.050000,0.202912,1504.905,2726.104,3004.331,0.009375,88.322,0.0100,-226.114258,176.422455,33.016674,38.838280,27.046900,16.956646,10.655352,7.328443,1.208693,5.367153,-3.308409,-3.963436,2.042526,unpitched,dark,medium,short,0,0,0,0,0,0,0,0,0
131,54.497234,0.394739,0.231740,1068.083,1861.699,2433.579,0.012165,109.366,0.0108,-242.292068,189.707184,24.493195,38.591808,41.689590,11.536731,-4.569715,31.317547,1.155296,-8.728292,7.338380,7.081971,-2.253625,unpitched,dark,medium,long,2,0,0,0,0,0,1,1,1
132,54.891973,0.394739,0.265919,1123.865,2439.404,2255.522,0.011300,103.826,0.0101,-302.474854,198.126541,70.373093,25.181311,13.532214,31.350721,2.276221,15.986049,0.196856,1.421387,1.585456,5.585833,2.134195,unpitched,dark,loud,long,0,0,0,0,0,0,1,1,1
133,55.286712,0.812698,0.129049,3271.185,6903.970,3842.840,0.031511,109.366,0.0571,-179.230865,117.471764,-24.865892,50.239990,23.604839,26.733171,-4.661646,10.605448,-1.192182,-1.867786,5.346723,3.840041,-3.924771,unpitched,bright,soft,long,2,0,0,1,1,1,2,2,2
134,56.099410,0.104490,0.324703,1666.465,3154.614,3511.688,0.013818,,0.0000,-176.879959,155.104538,59.278900,51.256866,1.895460,43.172600,-5.431954,26.182053,-6.885364,9.270396,-5.685696,1.041696,-1.886387,unpitched,mid,loud,short,1,0,0,0,2,2,3,3,3
135,56.203900,0.278639,0.138991,1530.587,2966.414,3108.329,0.011270,65.406,0.0100,-274.696136,143.463181,14.476294,57.841984,38.277168,29.427038,11.784066,8.463037,11.881107,-0.319994,6.008389,12.537245,2.391343,unpitched,mid,soft,medium,0,0,0,0,0,0,0,0,0
136,56.482540,0.406349,0.083168,2450.266,4631.433,3599.797,0.025581,97.999,0.0191,-283.933960,138.412155,23.383797,51.269981,25.384628,28.835886,-3.931088,11.822167,-0.154262,-4.842059,3.158421,10.723489,0.847013,unpitched,mid,soft,long,3,0,0,1,1,1,2,2,2
137,56.888889,0.243810,0.119567,4362.876,8580.003,4207.844,0.086847,,0.0000,-111.701874,82.307854,-30.629646,57.550098,24.008404,16.719568,-7.037453,13.247725,-4.780714,0.379536,13.177649,6.423395,0.648806,unpitched,bright,soft,medium,3,0,0,1,1,1,2,4,4
138,57.132698,0.417959,0.207883,2181.917,4776.879,3219.965,0.018937,85.067,0.0446,-193.830658,147.002594,-11.964656,45.568283,37.752682,32.747692,-4.643236,14.766539,5.369057,-2.368448,9.412267,13.027700,3.880275,unpitched,mid,medium,long,3,0,0,1,1,1,2,2,4
139,57.550658,0.522449,0.241431,1012.180,2114.467,2201.681,0.010551,94.935,0.0126,-290.491791,185.706177,63.225506,38.228428,23.276291,29.057341,5.907074,10.830903,-0.600704,4.104203,6.255929,11.466353,9.491404,unpitched,dark,loud,long,0,0,0,0,0,0,1,1,1
140,58.073107,0.417959,0.184180,2411.646,5192.412,3247.090,0.031870,199.424,0.0430,-190.864594,147.107910,-14.172915,61.037098,25.308376,23.119034,-9.508694,12.294840,-4.688881,1.102847,10.690545,5.540119,2.947981,unpitched,mid,medium,long,3,0,0,1,1,1,2,2,4
141,58.491066,0.406349,0.178648,3636.704,8031.287,4385.692,0.030138,85.560,0.0410,-147.808212,86.539253,-15.258427,63.763596,27.931673,24.525854,2.010034,12.667896,3.675345,3.025993,13.022571,12.333479,6.531170,unpitched,bright,medium,long,3,0,0,1,1,1,2,4,4
142,58.897415,0.394739,0.137707,1713.258,3541.904,3117.549,0.013993,94.935,0.0150,-299.054474,155.633133,28.173819,42.821926,40.819534,24.495171,-4.229784,17.792654,0.878726,1.729648,10.741085,12.140718,7.237134,unpitched,mid,soft,long,3,0,0,0,0,0,1,1,1
143,59.292154,0.232200,0.248157,1213.939,2304.053,2779.153,0.010603,65.406,0.0100,-272.754089,160.730255,71.257019,48.936993,19.788946,36.813522,4.623128,20.353655,-0.992255,3.020263,0.395342,4.634341,3.120813,unpitched,dark,loud,short,1,0,0,0,0,0,1,1,1
144,59.524354,0.162540,0.171281,906.214,1376.689,2354.806,0.008105,,0.0000,-313.678833,188.027969,53.996166,51.347111,30.590380,20.033503,12.815967,13.146822,2.812117,-7.617361,-0.138807,3.012777,2.491824,unpitched,dark,medium,short,0,0,0,0,0,0,0,0,0
145,59.686893,0.150930,0.114107,3696.148,7916.528,4606.703,0.030064,86.056,0.0101,-255.917450,102.840508,58.916023,69.225410,0.311677,43.208004,-9.872278,30.814581,-7.258306,6.864795,-0.964344,11.882507,4.218888,unpitched,bright,soft,short,1,0,0,1,2,2,3,3,3
146,59.837823,0.243810,0.139037,733.588,970.952,2186.248,0.006303,70.915,0.0161,-353.363464,197.342468,52.314671,40.386543,29.758081,16.714806,11.404233,12.519988,-0.536751,-5.229550,4.814060,6.700087,8.365448,unpitched,dark,soft,medium,0,0,0,0,0,0,0,0,0
147,60.081633,0.267029,0.178388,2785.245,5581.586,3565.995,0.040690,84.577,0.0107,-170.362717,125.400543,-11.893167,51.405956,28.193647,21.722517,6.506745,15.793842,4.342501,0.308032,8.599080,10.038069,5.704737,unpitched,bright,medium,medium,3,0,0,1,1,1,2,2,4
148,60.348662,0.116100,0.219026,663.120,710.596,2059.319,0.004705,85.313,0.0102,-307.059784,197.847885,52.246567,36.787975,30.194757,13.692227,14.827610,16.117952,4.053657,0.547444,6.750751,9.446087,11.384988,unpitched,dark,medium,short,0,0,0,0,0,0,0,0,0
149,60.464762,0.301859,0.166721,2399.700,5181.527,3417.161,0.015715,75.132,0.0337,-229.521835,143.458389,12.832891,48.973751,25.645525,26.200327,0.830775,16.199188,-2.019213,-3.271870,10.444714,7.332623,7.486070,unpitched,mid,medium,medium,3,0,0,1,1,1,2,2,4
150,60.766621,0.116100,0.218323,589.867,597.057,1797.877,0.007502,,0.0000,-310.001495,212.142838,58.082668,37.603668,33.051636,22.282381,14.760366,10.485412,-3.184730,-7.837867,-0.465567,2.932732,5.461389,unpitched,dark,medium,short,0,0,0,0,0,0,0,0,0
151,60.882721,0.267029,0.162522,2013.902,4345.221,3393.501,0.012573,175.626,0.1373,-272.203125,155.976730,47.064892,41.707561,10.332738,30.032652,-4.664084,18.241325,-7.672403,-1.674945,-1.239445,7.069032,10.543832,unpitched,mid,soft,medium,1,0,0,0,0,0,1,1,1
152,61.149751,0.116100,0.197458,955.804,1513.197,2382.202,0.005149,72.993,0.0101,-270.702209,198.199478,43.284115,36.262436,25.620501,10.488022,12.579650,18.276350,-0.837923,-3.417267,2.402575,4.585188,8.091964,unpitched,dark,medium,short,0,0,0,0,0,0,0,0,0
153,61.265850,0.417959,0.251749,1557.088,3456.952,2907.014,0.011415,83.847,0.0136,-222.898224,163.738190,7.578132,39.474201,36.878799,34.791752,-1.499812,15.384813,6.772528,-3.174238,8.424929,12.895999,9.423842,unpitched,mid,loud,long,3,0,0,0,0,0,1,1,1
154,61.683810,0.417959,0.201704,2577.772,5591.067,3338.390,0.031329,75.567,0.0485,-173.195160,129.664673,-26.461981,63.054760,30.547640,25.087969,0.277844,15.774922,3.110006,3.442472,13.194681,7.630822,8.003902,unpitched,bright,medium,long,3,0,0,1,1,1,2,2,4
155,62.101769,0.383129,0.097109,1825.943,3552.345,3213.508,0.016243,75.786,0.0260,-336.212921,156.517014,34.867855,33.587250,31.651443,30.745426,-2.657253,25.358959,1.800632,-4.317990,7.396145,12.853411,8.575070,unpitched,mid,soft,medium,0,0,0,0,0,0,1,1,1
156,62.484898,0.406349,0.163657,1396.531,2915.955,2799.516,0.016764,,0.0000,-267.318481,170.593887,22.465343,41.629646,41.328911,19.243774,-1.381313,28.866127,3.764418,-5.768322,4.039598,1.390545,-3.855556,unpitched,dark,soft,long,2,0,0,0,0,0,1,1,2
157,62.891247,0.383129,0.176642,1351.923,2803.116,2774.398,0.012293,,0.0000,-321.016663,164.283432,78.949516,52.795624,14.882730,30.388636,7.029803,23.863628,2.322431,-0.947563,-2.502141,0.767052,-0.723236,unpitched,dark,medium,medium,1,0,0,0,0,0,1,1,1
158,63.274376,0.050000,0.178126,4144.156,8126.631,4456.462,0.055469,,0.0000,-106.910477,86.494484,-0.025318,50.621696,15.927442,20.047123,1.843796,17.902166,7.467191,9.867359,8.595029,3.013970,6.134953,unpitched,bright,medium,short,3,0,0,1,2,2,3,4,4
159,63.309206,0.743039,0.184407,3061.278,6448.366,3838.786,0.028057,145.987,0.0350,-172.734116,116.543274,-10.941472,55.363663,38.695522,18.537144,-4.992352,19.728210,2.852725,-5.703796,4.802547,0.832650,-4.457512,unpitched,bright,medium,long,2,0,0,1,1,1,2,2,2
160,64.052245,0.050000,0.265715,2218.310,4608.105,3856.399,0.007520,,0.0000,-135.870834,142.556000,-10.445120,38.653912,41.594978,8.288913,2.945074,20.074451,7.287059,-7.462708,-1.076688,0.423981,0.972517,unpitched,mid,loud,short,2,0,0,1,1,1,2,4,2
161,64.098685,0.394739,0.313137,732.963,1220.625,1961.763,0.007185,97.717,0.0139,-288.884705,190.602829,79.268890,30.751486,14.931316,28.611673,11.326064,18.422234,6.014831,5.409369,-0.498084,-0.814751,0.040650,unpitched,dark,loud,long,0,0,0,0,0,0,1,1,1
162,64.493424,0.359909,0.263859,1184.764,2662.715,2460.577,0.009094,145.987,0.1186,-305.766357,185.242157,81.856995,29.442339,1.767703,24.140469,4.640018,19.410435,3.878813,3.212448,-2.700402,-1.311185,-2.726539,unpitched,dark,loud,medium,1,0,0,0,0,0,1,1,1
163,64.853333,0.050000,0.160079,3129.547,6623.613,4146.569,0.017773,146.832,0.0114,-175.807800,126.867477,24.498114,46.371971,20.946697,10.078232,-0.841263,11.401647,1.112894,1.179604,-2.686726,-9.392587,-0.447062,unpitched,bright,soft,short,2,0,0,1,2,2,3,4,3
164,64.888163,0.394739,0.204097,2132.727,4248.809,3068.842,0.026995,99.138,0.0429,-225.214920,140.699631,4.197390,56.430794,28.334198,13.483155,6.340856,17.470749,2.220686,0.563120,4.779667,1.419049,-1.153229,unpitched,mid,medium,long,2,0,0,1,1,1,2,2,2
165,65.282902,0.278639,0.205804,1535.370,3472.875,3100.243,0.010410,,0.0000,-304.759521,147.403687,76.940880,58.197208,6.876413,25.913067,3.780606,27.501593,4.792121,7.920295,0.422162,1.788523,0.431930,unpitched,mid,medium,medium,1,0,0,0,0,0,1,1,1
166,65.561542,0.116100,0.109828,1549.181,2779.741,2771.361,0.015669,,0.0000,-353.880096,167.689835,60.871082,42.107582,23.145304,11.066876,10.724973,15.318119,2.103053,-2.264883,3.491370,-4.485946,0.078757,unpitched,mid,soft,short,0,0,0,0,0,0,0,0,0
167,65.677642,0.406349,0.120714,1569.711,3418.857,3278.729,0.015458,,0.0000,-334.246582,156.817871,71.356735,48.488178,8.594518,23.031111,3.023598,19.383562,2.335758,0.371396,-6.054225,-3.526606,-2.747599,unpitched,mid,soft,long,1,0,0,0,0,0,1,1,1
168,66.083991,0.267029,0.236761,895.361,1331.470,2382.081,0.007996,65.406,0.0100,-295.295807,170.712463,74.748672,45.090229,17.162954,32.324421,7.036007,24.515596,5.931206,5.639415,-0.504754,-1.406870,-3.614824,unpitched,dark,loud,medium,1,0,0,0,0,0,1,1,1
169,66.351020,0.139320,0.158651,807.451,1179.357,2312.696,0.005972,,0.0000,-324.548187,186.918686,56.854973,36.877090,24.331635,16.075298,14.716233,19.347633,11.222593,2.580375,-0.376895,-0.933042,0.131439,unpitched,dark,soft,short,0,0,0,0,0,0,0,0,0
170,66.490340,0.534059,0.170791,3647.330,7756.993,4236.165,0.039509,111.923,0.0326,-131.403275,100.808075,-24.900576,44.850315,23.968475,27.136272,-1.901796,13.255755,1.240371,-2.494119,2.745533,4.149767,-4.987236,unpitched,bright,medium,long,2,0,0,1,1,1,2,2,2
171,67.024399,0.534059,0.167426,2348.957,4941.183,3209.403,0.025972,145.146,0.0251,-186.715942,155.532791,-23.225451,38.968056,22.717674,26.253010,-6.031765,9.902386,-1.157745,-6.771768,-1.211678,-5.515826,-10.353644,unpitched,mid,medium,long,2,0,0,1,1,1,2,2,2
172,67.558458,0.522449,0.292348,2404.943,5380.492,3523.349,0.023278,130.813,0.0115,-146.392044,129.175217,-19.820839,58.024727,28.134821,21.252558,-2.251942,14.688325,2.748627,-6.540765,6.548380,0.622283,-5.798386,unpitched,mid,loud,long,2,0,0,1,1,1,2,2,2
173,68.080907,0.777868,0.165353,3139.922,6629.377,4031.678,0.027617,141.831,0.0729,-187.097534,107.505959,-2.130074,52.346565,27.134573,20.704594,-3.617015,12.874480,0.844266,-4.564069,-1.825661,-6.509039,-8.080318,unpitched,bright,soft,long,2,0,0,1,1,1,2,2,2
174,68.858776,0.050000,0.162052,2226.687,4595.186,3971.765,0.007910,113.223,0.0143,-197.031128,138.746948,8.697276,41.716438,22.793146,19.591650,5.905570,13.837522,5.025845,6.868711,-6.356374,-8.504041,4.249749,unpitched,mid,soft,short,1,0,0,1,2,2,3,4,3
175,68.893605,0.255420,0.252757,1175.084,2241.326,2659.856,0.009596,69.098,0.0100,-266.217468,159.110550,61.158623,51.866650,20.900824,34.999519,4.291399,21.851313,5.627048,6.456365,1.186882,-0.041760,2.230528,unpitched,dark,loud,medium,1,0,0,0,0,0,1,1,1
176,69.149025,0.150930,0.114746,1484.700,2908.521,2831.752,0.007185,,0.0000,-315.503174,172.985809,37.068825,42.586292,35.948246,20.545137,8.837260,12.590816,8.278369,-2.842293,3.074780,-2.526159,4.319167,unpitched,dark,soft,short,0,0,0,0,0,0,0,0,0
177,69.299955,0.127710,0.174920,3301.085,8119.812,4549.128,0.018229,,0.0000,-223.318588,105.611107,67.934074,70.374481,2.527635,49.639465,-9.427546,30.622955,-5.773942,1.977453,-7.721752,0.774423,-3.207621,unpitched,bright,medium,short,1,0,0,1,2,2,3,3,3
178,69.427664,0.243810,0.151687,1278.895,2200.302,2537.038,0.012607,84.333,0.0650,-316.269073,169.207443,39.878166,51.184753,35.574100,17.521528,11.261558,19.876925,1.860238,-0.972839,8.862530,-1.739174,2.387374,unpitched,dark,soft,short,0,0,0,0,0,0,0,0,0
179,69.671474,0.417959,0.171544,3249.946,6703.228,4079.793,0.041187,84.822,0.0284,-200.416885,103.610558,14.218515,64.208458,28.279211,20.017292,5.096781,13.236288,5.143074,-8.336690,8.621597,-4.635254,6.085941,unpitched,bright,medium,long,2,0,0,1,1,1,2,4,4
