time,peak
0.463676,0.244088
0.465127,0.228975
0.466578,0.384385
0.468030,0.373991
0.469481,0.146109
0.470932,0.074636
0.472383,0.190286
0.473835,0.259109
0.475286,0.228813
0.476737,0.237160
0.478188,0.327862
0.479640,0.382641
0.481091,0.132182
0.482542,0.074566
0.483993,0.190867
0.485445,0.261410
0.486896,0.260271
0.488347,0.236718
0.489798,0.180334
0.491250,0.372294
0.492701,0.246623
0.494152,0.121695
0.495603,0.159525
0.497055,0.199447
0.498506,0.265596
0.499957,0.234021
0.501408,0.230719
0.502860,0.370806
0.504311,0.370481
0.505762,0.107931
0.507213,0.094817
0.508665,0.184892
0.510116,0.263480
0.511567,0.206864
0.513018,0.229952
0.514470,0.272083
0.515921,0.368132
0.517372,0.109954
0.518823,0.072729
0.520275,0.180172
0.521726,0.265851
0.523177,0.266363
0.524629,0.226371
0.526080,0.194308
0.527531,0.355181
0.528982,0.277872
0.530434,0.084773
0.531885,0.142831
0.533336,0.168965
0.534787,0.263061
0.536239,0.226139
0.537690,0.227092
0.539141,0.352717
0.540592,0.353740
0.542044,0.070892
0.543495,0.118650
0.544946,0.169244
0.546397,0.260434
0.547849,0.216164
0.549300,0.221744
0.550751,0.207422
0.552202,0.341696
0.553654,0.162640
0.555105,0.103002
0.556556,0.165826
0.558007,0.256365
0.559459,0.261294
0.560910,0.217675
0.562361,0.201516
0.563812,0.330326
0.565264,0.291660
0.566715,0.086284
0.568166,0.139273
0.569617,0.160594
0.571069,0.255156
0.572520,0.208514
0.573971,0.213002
0.575422,0.312423
0.576874,0.321561
0.578325,0.071659
0.579776,0.139506
0.581227,0.157851
0.582679,0.257248
0.584130,0.233370
0.585581,0.213560
0.587032,0.148318
0.588484,0.310470
0.589935,0.203888
0.591386,0.126206
0.592837,0.159501
0.594289,0.245530
0.595740,0.258155
0.597191,0.212839
0.598642,0.203074
0.600094,0.305727
0.601545,0.293613
0.602996,0.110605
0.604448,0.148620
0.605899,0.152642
0.607350,0.256551
0.608801,0.192797
0.610253,0.204655
0.611704,0.273803
0.613155,0.304936
0.614606,0.120324
0.616058,0.163036
0.617509,0.161548
0.618960,0.261038
0.620411,0.247716
0.621863,0.206538
0.623314,0.169871
0.624765,0.302146
0.626216,0.237113
0.627668,0.172871
0.629119,0.521286
0.630570,0.830524
0.632021,0.838057
0.633473,0.543956
0.634924,0.475226
0.636375,0.459555
0.637826,0.658165
0.639278,0.537353
0.640729,0.444116
0.642180,0.464763
0.643631,0.630891
0.645083,0.491688
